node,depth,gpt-4o-mini-2024-07-18,Llama-3.1-8B-Instruct,deepseek-math-7b-instruct,dart-math-llama3-8b-uniform,Llama-3-8B-Instruct
3156,6,1.0,0.5,0.0,0.5,0.0
3157,6,0.5,0.5,0.5,0.5,0.5
3158,6,0.0,0.0,0.0,1.0,0.0
3159,6,1.0,0.0,1.0,0.0,0.0
3160,6,1.0,1.0,1.0,1.0,0.0
3161,6,1.0,0.5,0.75,0.25,0.25
3162,6,0.5,0.0,1.0,0.0,0.0
3163,6,0.0,0.0,0.0,0.0,0.0
3164,6,1.0,0.5,1.0,1.0,1.0
3165,6,0.5,0.0,0.0,0.0,0.0
3166,6,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
3167,6,0.5,0.5,0.0,0.5,0.0
3168,6,0.0,0.0,0.0,0.0,0.0
3169,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
3170,6,1.0,1.0,1.0,1.0,0.0
3171,6,1.0,1.0,0.0,0.0,1.0
3172,6,1.0,1.0,1.0,1.0,1.0
3173,6,1.0,1.0,1.0,1.0,0.0
3174,6,1.0,0.0,1.0,0.0,1.0
3175,6,1.0,1.0,1.0,0.0,0.0
3176,6,1.0,1.0,1.0,1.0,1.0
3177,6,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0
3178,6,1.0,1.0,0.0,0.0,1.0
3179,6,1.0,1.0,1.0,0.0,1.0
3180,6,1.0,1.0,1.0,1.0,0.0
3181,6,1.0,1.0,1.0,1.0,0.5
3182,6,1.0,1.0,1.0,1.0,0.6666666666666666
3183,6,1.0,0.0,0.0,0.0,0.0
3184,6,0.0,0.0,0.0,0.0,0.0
3185,6,1.0,1.0,1.0,0.0,0.0
3186,6,1.0,0.0,0.5,0.5,0.5
3187,6,0.6666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333
3188,6,0.5,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.0
3189,6,0.5,0.0,0.5,0.0,0.0
3190,6,0.0,0.0,0.0,0.0,0.0
3191,6,1.0,0.5,0.0,0.0,0.0
3192,6,0.0,0.0,0.0,0.0,0.0
3193,6,1.0,0.5,1.0,1.0,0.5
3194,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666
3195,6,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666
3196,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
3197,6,0.5,0.5,0.5,0.5,0.5
3198,6,0.5,0.25,0.25,0.0,0.25
3199,6,0.75,0.75,0.5,0.75,0.5
3200,6,1.0,0.0,1.0,1.0,0.0
3201,6,0.0,0.0,0.0,0.0,0.0
3202,6,1.0,1.0,1.0,1.0,1.0
3203,6,1.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.2857142857142857
3204,6,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857
3205,6,0.0,0.5,0.0,0.0,0.0
3206,6,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.42857142857142855
3207,6,1.0,1.0,1.0,1.0,1.0
3208,6,1.0,1.0,1.0,1.0,0.0
3209,6,0.0,0.0,0.0,0.0,0.0
3210,6,0.0,0.0,1.0,1.0,0.0
3211,6,1.0,0.0,0.0,1.0,0.0
3212,6,0.0,1.0,0.0,0.0,0.0
3213,6,0.0,0.0,0.0,0.0,1.0
3214,6,1.0,1.0,0.5,1.0,0.0
3215,6,1.0,1.0,1.0,0.0,0.0
3216,6,1.0,1.0,1.0,1.0,0.0
3217,6,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
3218,6,0.0,0.0,0.0,0.0,0.0
3219,6,1.0,1.0,1.0,1.0,1.0
3220,6,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0
3221,6,0.75,0.5,0.5,0.5,0.25
3222,6,0.5,0.25,0.25,0.0,0.5
3223,6,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182
3224,6,0.0,0.0,0.0,0.0,0.0
3225,6,0.0,0.0,0.0,0.0,0.0
3226,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
3227,6,1.0,0.0,0.0,0.0,0.0
3228,6,0.0,0.0,0.0,0.0,0.0
3229,6,0.0,0.0,0.0,0.0,0.0
3230,6,0.0,0.0,0.0,0.0,0.0
3231,6,1.0,1.0,0.5,0.0,1.0
3232,6,0.0,0.0,0.0,0.0,0.0
3233,6,1.0,1.0,0.0,1.0,1.0
3234,6,0.25,0.25,0.25,0.0,0.0
3235,6,0.0,0.0,0.0,0.0,0.0
3236,6,1.0,0.0,0.0,0.0,0.0
3237,6,1.0,1.0,1.0,0.5,0.5
3238,6,1.0,0.0,0.0,0.0,0.0
3239,6,0.0,0.0,0.0,0.0,0.0
3240,6,1.0,1.0,1.0,0.5,1.0
3241,6,0.5,0.5,0.5,0.5,0.5
3242,6,1.0,1.0,1.0,1.0,1.0
3243,6,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
3244,6,0.0,0.0,0.0,0.0,0.0
3245,6,1.0,1.0,1.0,1.0,0.0
3246,6,1.0,1.0,1.0,1.0,1.0
3247,6,0.0,0.0,0.0,0.0,0.0
3248,6,1.0,0.0,0.0,0.0,0.0
3249,6,0.6,0.7,0.4,0.7,0.5
3250,6,1.0,1.0,0.0,1.0,0.0
3251,6,0.8,0.6,0.8,0.8,0.6
3252,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
3253,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333
3254,6,1.0,1.0,1.0,1.0,1.0
3255,6,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.2222222222222222
3256,6,0.8,0.8,0.6,0.8,0.2
3257,6,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
3258,6,0.0,0.0,0.0,0.0,0.0
3259,6,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334
3260,6,1.0,0.0,1.0,0.0,1.0
3261,6,0.7037037037037037,0.4444444444444444,0.48148148148148145,0.3333333333333333,0.1111111111111111
3262,6,1.0,1.0,0.0,1.0,1.0
3263,6,1.0,1.0,1.0,1.0,0.5
3264,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
3265,6,0.0,0.0,1.0,1.0,0.0
3266,6,1.0,0.0,0.0,0.0,0.0
3267,6,1.0,1.0,1.0,1.0,1.0
3268,6,1.0,0.0,1.0,1.0,1.0
3269,6,0.0,0.0,1.0,0.0,1.0
3270,6,0.5,1.0,0.5,0.5,0.25
3271,6,1.0,1.0,1.0,1.0,1.0
3272,6,1.0,1.0,1.0,1.0,1.0
3273,6,1.0,1.0,1.0,0.5,0.5
3274,6,1.0,0.5,0.0,0.5,0.0
3275,6,0.5,0.5,0.0,0.0,0.0
3276,6,1.0,1.0,1.0,1.0,1.0
3277,6,1.0,1.0,1.0,1.0,1.0
3278,6,1.0,0.0,0.0,1.0,0.0
3279,6,0.0,0.5,0.5,0.0,0.0
3280,6,0.5,0.5,0.5,0.5,0.5
3281,6,1.0,0.0,1.0,0.0,0.0
3282,6,1.0,1.0,1.0,1.0,0.0
3283,6,0.5,0.35714285714285715,0.2857142857142857,0.5714285714285714,0.35714285714285715
3284,6,0.625,0.25,0.25,0.25,0.0625
3285,6,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222
3286,6,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.3333333333333333
3287,6,1.0,0.75,0.5,0.5,0.5
3288,6,1.0,0.375,0.75,0.75,0.125
3289,6,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.1111111111111111
3290,6,0.875,0.875,0.875,0.625,0.375
3291,6,1.0,1.0,0.6,0.6,0.4
3292,6,0.5,0.0,0.0,0.5,0.5
3293,6,1.0,1.0,0.0,1.0,1.0
3294,6,1.0,0.5,0.5,0.5,0.5
3295,6,1.0,1.0,1.0,1.0,0.0
3296,6,1.0,1.0,1.0,0.5,1.0
3297,6,0.5,0.5,0.25,0.25,0.25
3298,6,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285
3299,6,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
3300,6,0.5,0.75,0.25,0.5,0.25
3301,6,0.5,0.5,0.5,0.5,0.25
3302,6,1.0,0.0,1.0,0.0,0.0
3303,6,0.2,0.2,0.0,0.2,0.2
3304,6,0.0,0.0,0.0,0.0,0.0
3305,6,0.5,0.25,0.5,0.5,0.25
3306,6,0.5,0.5,0.5,1.0,0.5
3307,6,1.0,1.0,1.0,1.0,1.0
3308,6,0.5,0.3,0.0,0.2,0.0
3309,6,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
3310,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222
3311,6,1.0,0.0,0.0,0.5,0.5
3312,6,0.8,0.2,0.0,0.4,0.0
3313,6,0.0,0.0,0.0,0.0,0.0
3314,6,0.3333333333333333,0.0,0.0,0.0,0.0
3315,6,0.0,0.0,0.0,1.0,0.0
3316,6,1.0,0.0,0.0,0.0,0.0
3317,6,0.0,0.0,0.0,0.0,0.0
3318,6,0.0,0.0,0.0,0.0,0.0
3319,6,1.0,1.0,1.0,1.0,0.0
3320,6,0.0,0.0,0.0,0.0,0.0
3321,6,1.0,0.0,0.5,0.0,0.0
3322,6,0.0,0.0,0.0,0.0,1.0
3323,6,1.0,1.0,0.0,1.0,0.0
3324,6,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
3325,6,0.0,0.0,0.0,0.0,0.0
3326,6,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
3327,6,1.0,0.0,0.0,1.0,0.0
3328,6,0.0,0.0,0.0,0.0,1.0
3329,6,0.0,0.0,0.0,0.0,0.0
3330,6,0.0,0.0,0.0,0.0,0.0
3331,6,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0
3332,6,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
3333,6,1.0,0.0,0.0,0.0,0.0
3334,6,0.0,0.0,0.0,0.0,0.0
3335,6,0.0,0.5,1.0,1.0,0.5
3336,6,0.25,0.25,0.0,0.5,0.25
3337,6,0.25,0.0,0.125,0.0,0.125
3338,6,0.0,0.0,0.0,0.0,0.0
3339,6,0.5,0.5,0.5,0.5,0.0
3340,6,0.0,0.0,0.0,0.0,0.0
3341,6,0.0,0.0,0.0,0.0,0.0
3342,6,1.0,0.0,0.0,0.0,0.0
3343,6,0.0,0.5,0.0,0.5,0.0
3344,6,1.0,0.0,1.0,0.0,1.0
3345,6,0.5,0.0,0.5,0.0,0.0
3346,6,0.6666666666666666,0.0,0.0,0.0,0.0
3347,6,0.5,0.5,0.0,0.0,0.0
3348,6,1.0,0.0,0.0,0.0,0.0
3349,6,0.5,0.0,0.0,0.0,0.0
3350,6,0.3333333333333333,0.0,0.0,0.0,0.0
3351,6,1.0,0.0,0.0,0.0,0.0
3352,6,1.0,0.0,0.0,0.0,0.0
3353,6,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
3354,6,0.5,0.5,0.5,0.5,0.5
3355,6,1.0,1.0,0.5,1.0,0.5
3356,6,0.0,0.0,0.0,0.0,0.0
3357,6,0.0,0.0,0.0,0.0,0.0
3358,6,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
3359,6,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333
3360,6,1.0,1.0,0.0,0.0,0.0
3361,6,1.0,1.0,0.0,0.0,0.0
3362,6,0.0,0.0,0.0,0.0,0.0
3363,6,1.0,0.0,1.0,0.0,1.0
3364,6,1.0,0.5,0.5,0.5,0.5
3365,6,0.375,0.25,0.125,0.125,0.0
3366,6,1.0,1.0,1.0,1.0,1.0
3367,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
3368,6,0.0,0.5,0.0,0.5,0.0
3369,6,1.0,1.0,1.0,1.0,1.0
3370,6,1.0,1.0,0.0,0.0,0.0
3371,6,1.0,0.2,0.2,0.2,0.4
3372,6,1.0,1.0,0.0,0.0,0.0
3373,6,1.0,1.0,0.0,0.0,0.0
3374,6,0.75,0.25,0.25,0.5,0.0
3375,6,1.0,1.0,1.0,1.0,1.0
3376,6,1.0,1.0,1.0,1.0,1.0
3377,6,1.0,1.0,1.0,1.0,0.0
3378,6,1.0,0.5,1.0,1.0,0.5
3379,6,1.0,1.0,1.0,1.0,0.0
3380,6,0.0,0.0,0.0,0.0,0.0
3381,6,1.0,0.0,0.0,0.0,0.0
3382,6,1.0,0.0,1.0,0.5,0.5
3383,6,0.5,0.0,0.0,0.0,0.0
3384,6,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
3385,6,0.5,0.0,0.0,0.0,0.0
3386,6,0.0,0.0,0.0,0.0,0.0
3387,6,1.0,0.0,0.0,1.0,0.0
3388,6,0.0,1.0,0.0,1.0,0.0
3389,6,0.0,1.0,0.0,0.0,0.0
3390,6,1.0,0.0,1.0,0.0,0.0
3391,6,1.0,0.0,1.0,0.0,0.0
3392,6,1.0,1.0,0.0,1.0,0.0
3393,6,1.0,0.0,0.0,0.0,0.0
3394,6,1.0,0.0,0.0,0.0,0.0
3395,6,1.0,0.0,0.0,0.0,0.0
3396,6,1.0,0.0,0.0,0.0,0.0
3397,6,1.0,0.0,0.0,0.0,0.0
3398,6,1.0,0.0,1.0,0.0,0.0
3399,6,0.0,0.0,0.0,0.0,0.0
3400,6,1.0,0.0,1.0,1.0,1.0
3401,6,1.0,1.0,1.0,1.0,1.0
3402,6,1.0,1.0,1.0,1.0,0.0
3403,6,1.0,1.0,1.0,1.0,1.0
3404,6,1.0,1.0,1.0,1.0,1.0
3405,6,1.0,1.0,1.0,1.0,0.0
3406,6,0.5,0.0,0.0,0.0,0.0
3407,6,0.0,0.0,0.0,0.0,0.0
3408,6,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333
3409,6,1.0,1.0,1.0,1.0,1.0
3410,6,1.0,1.0,1.0,1.0,0.5
3411,6,1.0,1.0,1.0,1.0,1.0
3412,6,1.0,1.0,1.0,1.0,1.0
3413,6,1.0,1.0,1.0,1.0,0.5
3414,6,1.0,1.0,0.0,1.0,0.0
3415,6,0.0,0.0,1.0,0.0,0.0
3416,6,0.0,0.0,0.0,0.0,0.0
3417,6,0.0,0.0,0.0,0.0,0.0
3418,6,1.0,1.0,1.0,1.0,1.0
3419,6,0.0,0.0,0.0,0.0,0.0
3420,6,0.0,0.0,0.0,0.0,0.0
3421,6,1.0,1.0,0.5,1.0,1.0
3422,6,1.0,0.0,0.0,0.0,0.0
3423,6,1.0,1.0,0.0,0.0,0.0
3424,6,0.0,0.0,1.0,1.0,0.0
3425,6,1.0,0.0,0.0,0.0,0.0
3426,6,0.0,1.0,0.0,0.0,1.0
3427,6,0.0,0.0,0.0,0.0,0.0
3428,6,0.0,0.0,0.0,0.0,0.0
3429,6,1.0,1.0,0.0,0.0,0.0
3430,6,1.0,1.0,1.0,1.0,0.0
3431,6,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666
3432,6,1.0,1.0,1.0,1.0,1.0
3433,6,1.0,0.0,1.0,0.0,0.0
3434,6,1.0,0.25,0.75,0.5,0.5
3435,6,1.0,0.0,0.3333333333333333,0.0,0.0
3436,6,1.0,1.0,0.5,0.5,0.5
3437,6,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
3438,6,1.0,0.5,1.0,0.5,0.5
3439,6,1.0,0.5,0.5,0.5,0.5
3440,6,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334
3441,6,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0
3442,6,1.0,1.0,1.0,1.0,0.0
3443,6,1.0,1.0,1.0,1.0,0.0
3444,6,1.0,1.0,1.0,1.0,1.0
3445,6,1.0,1.0,1.0,1.0,0.0
3446,6,1.0,1.0,1.0,1.0,1.0
3447,6,1.0,1.0,1.0,1.0,1.0
3448,6,1.0,1.0,1.0,1.0,0.0
3449,6,1.0,1.0,1.0,1.0,1.0
3450,6,1.0,0.0,0.0,0.0,0.0
3451,6,1.0,0.0,0.0,0.0,0.0
3452,6,1.0,0.0,0.0,1.0,0.0
3453,6,0.0,1.0,0.0,0.0,0.0
3454,6,1.0,0.0,0.0,1.0,0.0
3455,6,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
3456,6,1.0,1.0,1.0,1.0,1.0
3457,6,1.0,1.0,1.0,1.0,1.0
3458,6,1.0,1.0,1.0,1.0,0.0
3459,6,1.0,0.5,0.5,0.5,0.5
3460,6,1.0,1.0,1.0,1.0,1.0
3461,6,1.0,1.0,1.0,1.0,1.0
3462,6,1.0,1.0,1.0,1.0,1.0
3463,6,1.0,1.0,1.0,1.0,1.0
3464,6,1.0,1.0,1.0,1.0,0.0
3465,6,1.0,1.0,0.5,1.0,0.5
3466,6,1.0,1.0,1.0,1.0,0.0
3467,6,1.0,1.0,1.0,1.0,0.0
3468,6,1.0,1.0,1.0,1.0,1.0
3469,6,1.0,1.0,1.0,1.0,0.0
3470,6,1.0,1.0,1.0,1.0,0.0
3471,6,1.0,1.0,1.0,1.0,1.0
3472,6,1.0,1.0,1.0,1.0,0.0
3473,6,1.0,1.0,1.0,1.0,0.0
3474,6,0.5,0.0,0.0,0.0,0.0
3475,6,1.0,0.0,1.0,0.0,0.0
3476,6,1.0,0.0,0.0,0.0,0.0
3477,6,0.5,0.0,0.5,0.0,0.0
3478,6,1.0,1.0,1.0,1.0,0.0
3479,6,1.0,0.0,0.0,0.0,0.0
3480,6,1.0,1.0,0.0,1.0,1.0
3481,6,1.0,0.0,1.0,0.0,0.0
3482,6,0.5,0.0,0.0,0.0,0.0
3483,6,1.0,1.0,1.0,1.0,0.0
3484,6,0.0,0.0,0.0,0.0,0.0
3485,6,1.0,0.0,0.0,0.0,0.0
3486,6,1.0,0.0,0.0,0.0,0.0
3487,6,0.0,0.0,0.0,0.0,0.0
3488,6,1.0,1.0,0.0,0.0,1.0
3489,6,1.0,0.0,0.0,0.0,0.0
3490,6,1.0,1.0,0.0,1.0,0.0
3491,6,0.0,0.0,0.0,0.0,0.0
3492,6,1.0,1.0,0.0,1.0,1.0
3493,6,1.0,0.0,1.0,0.0,1.0
3494,6,0.8,0.4,0.0,0.0,0.2
3495,6,1.0,0.0,0.0,0.0,0.0
3496,6,0.5,0.0,0.0,0.0,0.0
3497,6,0.25,0.25,0.5,0.0,0.0
3498,6,1.0,0.0,0.0,0.0,0.0
3499,6,0.0,0.0,0.5,0.5,0.0
3500,6,0.0,0.0,0.0,0.0,0.0
3501,6,0.0,0.0,0.0,0.0,0.0
3502,6,1.0,1.0,1.0,0.0,0.0
3503,6,1.0,1.0,1.0,1.0,0.0
3504,6,0.0,0.0,0.0,1.0,1.0
3505,6,0.7,0.6,0.4,0.3,0.3
3506,6,0.6,0.1,0.5,0.3,0.0
3507,6,0.0,0.0,0.0,0.0,0.0
3508,6,1.0,1.0,1.0,1.0,1.0
3509,6,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
3510,6,0.0,0.0,0.0,0.0,0.0
3511,6,1.0,1.0,0.0,1.0,1.0
3512,6,1.0,1.0,0.0,1.0,0.0
3513,6,0.0,0.0,0.0,0.0,0.0
3514,6,1.0,0.0,0.0,0.0,0.0
3515,6,0.0,0.0,1.0,1.0,0.0
3516,6,0.5,0.0,0.5,0.0,0.0
3517,6,0.0,0.0,1.0,0.0,0.0
3518,6,1.0,1.0,1.0,1.0,1.0
3519,6,1.0,0.75,0.75,1.0,0.5
3520,6,1.0,1.0,0.0,1.0,1.0
3521,6,1.0,1.0,1.0,1.0,0.0
3522,6,0.0,0.0,0.0,0.0,0.0
3523,6,1.0,1.0,1.0,1.0,1.0
3524,6,1.0,0.5,0.5,0.5,0.5
3525,6,1.0,1.0,1.0,1.0,0.0
3526,6,1.0,0.0,1.0,1.0,0.0
3527,6,0.0,1.0,1.0,1.0,1.0
3528,6,1.0,1.0,1.0,1.0,0.0
3529,6,1.0,0.0,0.0,1.0,1.0
3530,6,1.0,0.0,0.0,0.0,0.0
3531,6,1.0,1.0,0.0,1.0,0.0
3532,6,1.0,1.0,1.0,1.0,1.0
3533,6,1.0,1.0,0.0,0.0,0.0
3534,6,1.0,0.0,0.0,0.0,0.0
3535,6,0.4,0.2,0.0,0.0,0.0
3536,6,1.0,1.0,1.0,1.0,1.0
3537,6,1.0,0.5,0.5,1.0,0.5
3538,6,1.0,1.0,1.0,1.0,1.0
3539,6,1.0,1.0,0.5,0.0,1.0
3540,6,1.0,1.0,1.0,1.0,1.0
3541,6,1.0,0.0,1.0,1.0,1.0
3542,6,1.0,1.0,1.0,1.0,1.0
3543,6,1.0,0.5,1.0,1.0,0.25
3544,6,1.0,1.0,1.0,0.5,0.5
3545,6,1.0,0.0,0.0,0.0,0.0
3546,6,1.0,1.0,0.0,1.0,1.0
3547,6,0.0,1.0,0.0,0.0,0.0
3548,6,0.0,0.0,0.0,1.0,0.0
3549,6,1.0,1.0,0.0,1.0,0.0
3550,6,1.0,1.0,1.0,1.0,0.0
3551,6,1.0,1.0,1.0,1.0,1.0
3552,6,1.0,0.0,1.0,1.0,0.0
3553,6,0.0,0.0,0.0,0.0,0.0
3554,6,0.0,0.0,0.0,0.0,0.0
3555,6,1.0,0.5,0.0,0.0,0.0
3556,6,1.0,0.0,0.0,0.0,0.0
3557,6,1.0,1.0,1.0,0.0,0.0
3558,6,1.0,0.0,0.0,0.0,0.0
3559,6,1.0,1.0,1.0,1.0,1.0
3560,6,1.0,1.0,1.0,1.0,0.0
3561,6,0.0,0.0,0.0,0.0,0.0
3562,6,1.0,1.0,1.0,1.0,0.0
3563,6,1.0,0.0,0.0,0.0,1.0
3564,6,1.0,1.0,0.0,0.0,0.0
3565,6,1.0,0.5,1.0,1.0,0.0
3566,6,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
3567,6,0.5,0.0,0.5,0.0,0.0
3568,6,0.0,0.0,0.0,0.0,0.0
3569,6,1.0,1.0,0.0,1.0,1.0
3570,6,1.0,1.0,1.0,1.0,0.0
3571,6,1.0,1.0,0.0,1.0,0.0
3572,6,1.0,1.0,0.0,0.0,1.0
3573,6,1.0,1.0,1.0,0.0,0.0
3574,6,0.0,0.0,0.0,0.0,0.0
3575,6,1.0,0.0,1.0,0.0,0.0
3576,6,1.0,1.0,1.0,1.0,1.0
3577,6,1.0,1.0,1.0,1.0,0.0
3578,6,1.0,1.0,1.0,1.0,0.0
3579,6,1.0,0.4,0.6,0.4,0.0
3580,6,1.0,0.0,1.0,0.0,0.0
3581,6,1.0,1.0,1.0,1.0,1.0
3582,6,1.0,1.0,1.0,1.0,1.0
3583,6,1.0,1.0,1.0,1.0,1.0
3584,6,1.0,1.0,0.6666666666666666,1.0,1.0
3585,6,1.0,1.0,0.0,0.0,0.0
3586,6,1.0,0.0,0.0,0.0,0.0
3587,6,1.0,1.0,0.0,0.0,0.0
3588,6,1.0,0.8,0.8,0.8,1.0
3589,6,0.5,0.0,0.0,0.0,0.0
3590,6,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
3591,6,1.0,0.0,0.0,1.0,0.0
3592,6,0.0,0.0,0.0,0.0,0.0
3593,6,1.0,0.0,0.0,0.0,1.0
3594,6,0.75,0.25,0.25,0.25,0.0
3595,6,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0
3596,6,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
3597,6,0.0,0.0,0.0,0.0,0.0
3598,6,1.0,1.0,0.0,0.0,1.0
3599,6,0.0,0.0,0.0,0.0,0.0
3600,6,1.0,1.0,1.0,1.0,1.0
3601,6,1.0,0.0,0.0,0.0,0.0
3602,6,1.0,0.0,0.0,0.0,0.0
3603,6,0.0,0.0,0.0,0.0,0.0
3604,6,1.0,1.0,0.0,0.5,0.5
3605,6,1.0,0.0,0.0,1.0,0.0
3606,6,0.0,1.0,0.0,0.0,0.0
3607,6,1.0,0.0,1.0,0.0,0.0
3608,6,1.0,1.0,1.0,0.0,0.0
3609,6,1.0,1.0,1.0,1.0,0.0
3610,6,1.0,1.0,1.0,1.0,0.0
3611,6,1.0,1.0,0.0,1.0,0.0
3612,6,1.0,0.5,0.0,0.5,0.0
3613,6,1.0,1.0,1.0,1.0,0.0
3614,6,1.0,0.0,0.0,1.0,0.0
3615,6,1.0,0.0,0.0,0.0,0.0
3616,6,1.0,0.0,1.0,0.0,0.0
3617,6,1.0,1.0,0.0,0.0,0.0
3618,6,1.0,1.0,1.0,1.0,1.0
3619,6,0.5,0.5,0.5,0.5,0.5
3620,6,1.0,0.5,1.0,0.5,0.5
3621,6,1.0,0.0,0.0,0.0,1.0
3622,6,1.0,1.0,0.0,0.0,0.0
3623,6,0.0,0.0,0.0,0.0,0.0
3624,6,1.0,1.0,0.0,1.0,0.0
3625,6,1.0,1.0,1.0,0.0,0.0
3626,6,1.0,1.0,1.0,1.0,0.0
3627,6,1.0,1.0,1.0,1.0,1.0
3628,6,0.0,0.0,0.0,0.0,0.0
3629,6,0.5,0.0,0.0,0.0,0.0
3630,6,1.0,0.0,0.0,0.0,0.0
3631,6,1.0,1.0,0.5,1.0,0.0
3632,6,1.0,1.0,0.0,1.0,1.0
3633,6,0.0,1.0,1.0,0.0,0.0
3634,6,1.0,1.0,0.0,1.0,0.0
3635,6,1.0,1.0,0.0,1.0,1.0
3636,6,0.0,0.0,0.0,0.0,0.0
3637,6,0.0,0.0,0.0,0.0,0.0
3638,6,0.0,0.0,0.0,0.0,0.0
3639,6,0.0,0.0,0.0,0.0,0.0
3640,6,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
3641,6,1.0,1.0,0.0,1.0,0.0
3642,6,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
3643,6,0.0,0.0,0.0,0.0,1.0
3644,6,0.0,1.0,1.0,0.0,0.0
3645,6,1.0,0.0,1.0,0.0,0.0
3646,6,1.0,0.0,0.0,0.0,0.0
3647,6,0.25,0.5,0.25,0.25,0.0
3648,6,1.0,1.0,1.0,1.0,1.0
3649,6,1.0,0.0,0.0,1.0,0.0
3650,6,1.0,0.0,1.0,1.0,0.0
3651,6,0.5,0.5,0.5,0.5,0.5
3652,6,1.0,0.0,0.0,1.0,0.0
3653,6,1.0,1.0,0.0,0.0,0.0
3654,6,1.0,0.0,0.0,0.0,0.0
3655,6,1.0,1.0,0.0,0.0,0.0
3656,6,1.0,0.5,0.5,0.5,0.5
3657,6,1.0,0.0,1.0,0.0,0.0
3658,6,0.5,0.5,0.0,0.5,0.5
3659,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
3660,6,1.0,1.0,1.0,1.0,0.0
3661,6,1.0,1.0,1.0,0.0,0.0
3662,6,1.0,1.0,1.0,1.0,1.0
3663,6,1.0,1.0,1.0,1.0,0.0
3664,6,1.0,1.0,1.0,1.0,1.0
3665,6,0.0,0.0,1.0,0.0,0.0
3666,6,0.5,0.0,0.0,0.5,0.0
3667,6,1.0,1.0,1.0,0.0,0.0
3668,6,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2857142857142857
