,size,depth,capability,distinction,kendall_tau
3701,10,4,Analyzing and applying mathematical transformations and inequalities to evaluate functions and expressions,Transformations and inequalities in functions,0.6
3702,1,5,Analyzing numerical approximations to minimize error in integer representations.,Minimizing error in integer approximations,
3703,1,5,Applying the Arithmetic Mean-Harmonic Mean inequality to derive bounds on ratios of sums of reciprocals.,AM-HM inequality for reciprocal bounds,
3704,1,5,Evaluating the behavior of exponential expressions with small bases through iterative multiplication.,Exponential behavior with small bases,0.5163977794943223
3705,1,5,Applying sequential reasoning to determine dimensions through iterative halving.,Iterative halving for dimension determination,0.6324555320336759
3706,2,5,Analyzing the behavior and range of piecewise functions with integer constraints,Piecewise function range analysis,0.35856858280031806
3707,1,6,Analyzing the behavior of piecewise functions and their integer outputs within specified bounds.,Integer output-bound analysis,0.6324555320336759
3708,1,6,Analyzing the behavior of piecewise functions and determining their range based on integer inputs.,Integer input-based range analysis,0.25819888974716115
3709,2,5,Analyzing and determining periods of periodic functions through evaluation and transformations,Periodic function period evaluation,0.5976143046671968
3710,1,6,Analyzing periodic functions and determining their combined period through evaluation of individual periods and their least common multiple.,Evaluating periods for least common multiple,0.6324555320336759
3711,1,6,Analyzing periodic functions and determining their least periods through transformations and properties.,Transformations to find least periods,0.31622776601683794
3712,2,5,Analyzing properties and equations involving floor functions and fractional parts of real numbers,Floor and fractional part analysis,0.4472135954999579
3713,1,6,Analyzing the properties of floor functions and fractional parts of real numbers.,Properties of floor functions and fractional parts,0.5163977794943223
3714,1,6,Analyzing equations involving floor functions and decimal representations.,Equations with floor functions and decimals,0.25819888974716115
3715,2004,2,"Optimizing, manipulating, and analyzing mathematical expressions and functions using advanced algebraic, trigonometric, and solving techniques",Advanced algebraic and trigonometric expression optimization,0.9999999999999999
3716,581,3,Optimizing and analyzing mathematical expressions and functions through advanced manipulation and solving techniques,Advanced function optimization and solving techniques,0.7999999999999999
3717,104,4,"Optimizing expressions and functions using algebraic manipulation, inequalities, and advanced mathematical techniques",Algebraic optimization of expressions and functions,0.39999999999999997
3718,20,5,"Applying the Cauchy-Schwarz inequality to optimize and derive bounds on expressions involving sums, products, variables, and constraints in multivariable contexts.",Cauchy-Schwarz multivariable bounds,0.31622776601683794
3719,1,6,Applying the Cauchy-Schwarz inequality to derive bounds on variables in a system of equations.,Bounding variables in equation systems,
3720,1,6,Applying the Cauchy-Schwarz inequality to derive upper bounds in multivariable optimization problems.,Bounding in multivariable optimization,-0.31622776601683794
3721,1,6,Applying the Cauchy-Schwarz inequality and the method of Lagrange multipliers to optimize expressions involving positive real variables.,Optimizing with Lagrange multipliers,
3722,2,6,Applying algebraic techniques to optimize quadratic expressions using the Cauchy-Schwarz inequality.,Optimizing quadratics algebraically,
3723,1,7,Completing the square and applying the Cauchy-Schwarz inequality to optimize quadratic expressions.,Optimizing quadratics with Cauchy-Schwarz,
3724,1,7,Completing the square and applying the Cauchy-Schwarz inequality.,Completing the square with Cauchy-Schwarz,
3725,4,6,Applying the Cauchy-Schwarz inequality to derive bounds on expressions involving sums of squares and square roots,Bounding sums of squares and roots,0.5163977794943223
3726,2,7,Applying the Cauchy-Schwarz inequality to derive bounds on sums of squares,Bounds on sums of squares,0.5163977794943223
3727,1,8,Applying the Cauchy-Schwarz inequality to derive bounds on sums of squares.,Bounding sums of squares with Cauchy-Schwarz,0.6324555320336759
3728,1,8,Applying the Cauchy-Schwarz inequality to derive bounds on sums of squares.,Deriving bounds using Cauchy-Schwarz,0.0
3729,2,7,Applying the Cauchy-Schwarz inequality to derive bounds on expressions involving sums of square roots,Bounds on sums of square roots,
3730,1,8,Applying the Cauchy-Schwarz inequality to derive bounds on ratios of sums of square roots.,Bounds on ratios of square roots,
3731,1,8,Applying the Cauchy-Schwarz inequality to derive bounds on expressions involving sums of square roots.,Bounds on sums of square roots,
3732,4,6,Applying the Cauchy-Schwarz inequality to optimize expressions under constraints,Optimizing under constraints,0.22360679774997896
3733,3,7,Applying the Cauchy-Schwarz inequality to optimize expressions under various constraints,Optimize expressions with Cauchy-Schwarz under varied constraints,-0.11952286093343936
3734,1,8,Applying the Cauchy-Schwarz inequality to optimize a linear expression subject to a quadratic constraint.,Linear optimization with quadratic constraints,-0.5163977794943223
3735,2,8,Applying the Cauchy-Schwarz inequality to optimize quadratic expressions under linear constraints,Quadratic optimization with linear constraints,0.25819888974716115
3736,1,9,Applying the Cauchy-Schwarz inequality to optimize a quadratic expression under linear constraints.,Optimizing a quadratic expression with Cauchy-Schwarz,-0.31622776601683794
3737,1,9,Applying the Cauchy-Schwarz inequality to optimize quadratic expressions under linear constraints.,Optimizing quadratic expressions with Cauchy-Schwarz,0.5163977794943223
3738,1,7,Applying the Cauchy-Schwarz inequality to optimize expressions under constraints.,Optimize expressions with Cauchy-Schwarz under constraints,0.6324555320336759
3739,4,6,"Applying the Cauchy-Schwarz inequality to optimize expressions involving positive real numbers, square roots, products, variables, sums, and reciprocals.",Optimizing expressions with mixed elements,0.6324555320336759
3740,1,7,Applying the Cauchy-Schwarz inequality to optimize expressions involving positive real numbers.,Positive real numbers,0.6324555320336759
3741,3,7,"Applying the Cauchy-Schwarz inequality to optimize expressions involving square roots, products, variables, sums, and reciprocals.","Square roots, products, variables, sums, and reciprocals",0.6324555320336759
3742,2,8,"Applying the Cauchy-Schwarz inequality to optimize expressions involving square roots, products, and variables.","Square roots, products, and variables optimization",
3743,1,9,Applying the Cauchy-Schwarz inequality to optimize expressions involving square roots and products.,Square roots and products optimization,
3744,1,9,Applying the Cauchy-Schwarz inequality to optimize expressions involving square roots and variables.,Square roots and variables optimization,
3745,1,8,Applying the Cauchy-Schwarz inequality to optimize expressions involving sums and reciprocals.,Sums and reciprocals optimization,0.6324555320336759
3746,3,6,Applying the Cauchy-Schwarz inequality to derive relationships between sums and powers,Deriving sum-power relationships,0.6324555320336759
3747,2,7,Applying the Cauchy-Schwarz inequality to derive relationships between sums and their squares,Sums and their squares,0.6324555320336759
3748,1,8,Applying the Cauchy-Schwarz inequality to derive relationships between sums of squares and linear sums.,Sums of squares and linear sums,0.6324555320336759
3749,1,8,Applying the Cauchy-Schwarz inequality to derive relationships between sums of variables and their squares.,Sums of variables and their squares,
3750,1,7,Applying the Cauchy-Schwarz inequality to establish relationships between sums of powers of variables.,Sums of variable powers,0.6324555320336759
3751,35,5,Optimizing expressions and analyzing polynomial roots using inequalities and Vieta's formulas,Inequalities and Vieta's root analysis,0.5270462766947298
3752,1,6,Applying the Arithmetic Mean-Geometric Mean inequality and utilizing Vieta's formulas to analyze polynomial roots.,AM-GM and Vieta's for polynomial root analysis,
3753,7,6,Utilizing inequalities for optimization and deriving minimum values,Inequalities for minimum value derivation,0.8944271909999159
3754,2,7,Applying substitution and the Arithmetic Mean-Geometric Mean inequality to find minimum values,Substitution with AM-GM for minimum values,0.7745966692414834
3755,1,8,Applying the method of substitution and utilizing the Arithmetic Mean-Geometric Mean inequality to find minimum values.,Substitution and AM-GM for minimum values,
3756,1,8,Applying the method of substitution and utilizing the Arithmetic Mean-Geometric Mean inequality to find minimum values.,Substitution and AM-GM for minimum values,0.7745966692414834
3757,3,7,Utilizing the Arithmetic Mean-Harmonic Mean inequality for optimization and bounding,AM-HM inequality for optimization and bounds,0.6324555320336759
3758,1,8,Applying the Arithmetic Mean-Harmonic Mean inequality to optimize expressions involving positive real variables.,Optimizing expressions with AM-HM inequality,0.6324555320336759
3759,2,8,Deriving bounds using the Arithmetic Mean-Harmonic Mean inequality,Bounding with AM-HM inequality,0.6324555320336759
3760,1,9,Applying the Arithmetic Mean-Harmonic Mean inequality to derive bounds on expressions involving sums and reciprocals.,Bounds on sums and reciprocals,
3761,1,9,Applying the Arithmetic Mean-Harmonic Mean inequality to derive bounds on rational expressions.,Bounds on rational expressions,0.6324555320336759
3762,2,7,Applying the Arithmetic Mean-Harmonic Mean inequality to derive minimum values and establish equality among variables.,AM-HM inequality for equality and minimum values,0.5163977794943223
3763,1,8,Applying the Arithmetic Mean-Harmonic Mean inequality to derive minimum values.,Deriving minimum values,0.5163977794943223
3764,1,8,Applying the Arithmetic Mean-Harmonic Mean inequality to establish equality among variables.,Establishing variable equality,
3765,27,6,Applying the Arithmetic Mean-Geometric Mean inequality to optimize and analyze expressions under various constraints and conditions.,AM-GM inequality for expression optimization,0.22360679774997896
3766,1,7,Applying the Arithmetic Mean-Geometric Mean inequality to optimize a function under a constraint.,Function optimization under constraints,0.0
3767,2,7,Applying the Arithmetic Mean-Geometric Mean inequality to derive bounds on expressions involving sums and products of variables,Bounding sums and products,0.0
3768,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to derive bounds on expressions involving sums and products of variables.,Bounds on sums and products,
3769,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to derive bounds on expressions involving products and sums of variables.,Bounds on products and sums,0.0
3770,1,7,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving trigonometric identities.,Optimizing trigonometric expressions,0.6324555320336759
3771,1,7,Applying the Arithmetic Mean-Geometric Mean inequality to analyze polynomial expressions.,Analyzing polynomial expressions,
3772,2,7,Applying the Arithmetic Mean-Geometric Mean inequality to optimize products under linear constraints,Optimizing products with linear constraints,
3773,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to optimize a product under a linear constraint.,Optimize product under single constraint,
3774,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to optimize a product under linear constraints.,Optimize product under multiple constraints,
3775,2,7,"Applying the Arithmetic Mean-Geometric Mean inequality to derive bounds on expressions involving sums, reciprocals, and positive real numbers.",Bounding sums and reciprocals,0.6324555320336759
3776,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to derive bounds on expressions involving sums and reciprocals of variables.,Bounds for sums and reciprocals,0.6324555320336759
3777,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to derive bounds for expressions involving positive real numbers.,Bounds for positive real numbers,
3778,4,7,Utilizing the Arithmetic Mean-Geometric Mean inequality for optimizing and analyzing expressions involving positive real numbers.,Optimizing and analyzing positive expressions,
3779,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to analyze expressions involving ratios of positive real numbers.,Ratio analysis using AM-GM inequality,
3780,3,8,Optimizing expressions using the Arithmetic Mean-Geometric Mean inequality,Expression optimization via AM-GM inequality,
3781,1,9,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving real numbers.,Applying AM-GM to real number expressions,
3782,2,9,Optimizing expressions using the Arithmetic Mean-Geometric Mean inequality,Optimizing expressions with AM-GM inequality,
3783,1,10,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving positive real numbers.,Optimizing expressions with positive reals using AM-GM,
3784,1,10,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving positive real numbers.,Optimizing expressions with positive reals using AM-GM,
3785,8,7,Optimizing expressions using the Arithmetic Mean-Geometric Mean inequality,General expression optimization,0.22360679774997896
3786,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving multiple variables.,Optimizing multi-variable expressions with AM-GM,
3787,7,8,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving multiple variables.,Optimizing multi-variable expressions with AM-GM,0.22360679774997896
3788,1,9,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving multiple variables.,Optimize expressions via AM-GM application.,
3789,1,9,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving multiple variables.,Streamline expressions with AM-GM inequality.,
3790,1,9,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving multiple variables.,Apply AM-GM for optimizing variable expressions.,0.6324555320336759
3791,1,9,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving multiple variables.,Utilize AM-GM to refine variable expressions.,
3792,1,9,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving multiple variables.,Leverage AM-GM for expression optimization.,
3793,1,9,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving multiple variables.,Enhance variable expressions with AM-GM inequality.,
3794,1,9,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving multiple variables.,Optimize multi-variable expressions using AM-GM.,0.0
3795,4,7,Optimizing expressions using the Arithmetic Mean-Geometric Mean inequality under constraints,Optimizing expressions under constraints,-0.11952286093343936
3796,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving products of variables under linear constraints.,AM-GM inequality for product optimization under constraints,
3797,3,8,Optimizing expressions using the Arithmetic Mean-Geometric Mean inequality,AM-GM inequality for expression optimization,-0.11952286093343936
3798,2,9,Optimizing expressions using the Arithmetic Mean-Geometric Mean inequality,General expression optimization,0.0
3799,1,10,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving products and sums of variables.,Optimize products and sums using AM-GM,0.0
3800,1,10,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving sums and products of variables.,Optimize sums and products using AM-GM,
3801,1,9,Applying the Arithmetic Mean-Geometric Mean inequality to optimize expressions involving sums of products.,Optimizing sums of products,-0.25819888974716115
3802,2,7,Applying the Arithmetic Mean-Geometric Mean inequality to derive minimum values in expressions involving positive real numbers.,Deriving minimum values in positive expressions,-0.4472135954999579
3803,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to derive minimum values in expressions involving positive real numbers.,Optimizing expressions with AM-GM inequality,-0.7745966692414834
3804,1,8,Applying the Arithmetic Mean-Geometric Mean inequality to derive minimum values in expressions involving positive real numbers.,Deriving minimum values using AM-GM inequality,0.0
3805,36,5,"Optimizing mathematical expressions and inequalities using algebraic, logarithmic, and calculus techniques to determine bounds, minimum values, and conditions for polynomial roots.",Logarithmic and calculus bounds,0.5270462766947298
3806,2,6,Applying logarithmic identities and inequalities to simplify expressions and find minimum values,Logarithmic simplification for minimum value determination,0.6324555320336759
3807,1,7,Applying logarithmic identities and inequalities to simplify expressions and find minimum values.,Simplifying expressions and finding minimum values with logarithmic identities,
3808,1,7,Applying logarithmic identities and inequalities to find minimum values.,Finding minimum values using logarithmic identities,0.6324555320336759
3809,13,6,Optimizing expressions and integer sets using algebraic manipulation and inequalities to determine bounds and extreme values.,Algebraic manipulation for bounds and extreme values,0.31622776601683794
3810,3,7,Applying inequalities and utilizing mathematical properties to determine bounds and minimum values.,Determining bounds and minimums with inequalities.,-0.31622776601683794
3811,1,8,Applying inequalities to establish bounds and determine minimum values in optimization problems.,Optimization bounds and minima,0.6324555320336759
3812,1,8,Applying inequalities to determine minimum values under given constraints.,Constrained minimum values,-0.7745966692414834
3813,1,8,Applying inequalities and utilizing the properties of the floor function to derive bounds and minimum values.,Floor function bounds and minima,
3814,7,7,Optimizing and minimizing expressions using algebraic manipulation and inequalities,Minimizing expressions through algebra.,0.4472135954999579
3815,4,8,Applying algebraic manipulation and inequalities to minimize expressions,Minimizing expressions through algebraic manipulation,0.25819888974716115
3816,1,9,Applying algebraic manipulation and utilizing the AM-GM inequality to find minimum values.,Using AM-GM inequality for minimum values,0.25819888974716115
3817,3,9,Applying algebraic manipulation and inequalities to minimize expressions,Minimizing expressions with algebraic techniques,
3818,1,10,Applying algebraic manipulation and inequalities to minimize quadratic expressions.,Minimizing quadratic expressions,
3819,2,10,Applying algebraic manipulation and inequalities to derive minimum values,Deriving minimum values,
3820,1,11,Applying inequalities and manipulating algebraic expressions to derive minimum values.,Inequality application for minimum values,
3821,1,11,Applying algebraic manipulation and utilizing inequalities to find minimum values.,Algebraic manipulation for minimum values,
3822,2,8,Optimizing expressions using inequalities and algebraic manipulation,Optimizing expressions with inequalities,0.5163977794943223
3823,1,9,Applying inequalities and algebraic manipulation to optimize expressions under constraints.,Optimizing expressions with constraints,0.0
3824,1,9,Applying inequalities to optimize expressions involving sums of squares and products.,Optimizing sums of squares and products,0.6324555320336759
3825,1,8,Applying optimization techniques and inequalities to analyze and minimize complex expressions.,Analyzing and minimizing complex expressions,
3826,2,7,Applying algebraic and polynomial manipulation to derive maximum values through inequalities,Deriving maximum values with polynomials.,
3827,1,8,Applying algebraic manipulation and inequalities to derive maximum values.,Algebraic manipulation for maximum values,
3828,1,8,Applying Vieta's formulas and manipulating polynomial expressions to derive maximum values through inequalities.,Vieta's formulas for polynomial maximums,
3829,1,7,Analyzing and optimizing integer sets to minimize averages through algebraic manipulation and inequalities.,Minimizing integer set averages.,
3830,5,6,Minimizing mathematical expressions and functions using algebraic and calculus techniques,Expression minimization using algebra and calculus,0.35856858280031806
3831,1,7,Minimizing a quadratic function by completing the square and applying calculus techniques.,Quadratic minimization via completing the square,-0.6324555320336759
3832,1,7,Minimizing rational expressions involving variables within specified intervals.,Interval-based rational expression minimization,0.25819888974716115
3833,3,7,Minimizing functions using calculus and algebraic manipulation,Calculus and algebraic function minimization,0.8366600265340756
3834,2,8,Minimizing functions using calculus and algebraic manipulation techniques.,Algebraic techniques for function minimization,0.8366600265340756
3835,1,9,Minimizing a function using calculus and algebraic manipulation techniques.,Algebraic function minimization,0.6324555320336759
3836,1,9,Minimizing a function using calculus and algebraic manipulation techniques.,Calculus-based function minimization,0.7745966692414834
3837,1,8,Minimizing a function using calculus and algebraic manipulation.,Calculus-based function minimization,
3838,4,6,Analyzing inequalities to derive bounds on variable relationships,Deriving variable bounds through inequality analysis,0.8366600265340756
3839,1,7,Applying the Triangle Inequality to analyze absolute values of linear combinations of variables.,Triangle Inequality for absolute values,
3840,3,7,"Applying the Trivial Inequality to analyze and derive bounds on relationships between sums, squares, and symmetric sums of variables.",Trivial Inequality for sums and squares,0.8366600265340756
3841,1,8,Applying the Trivial Inequality to analyze the relationship between sums and differences of squares.,Sums and differences of squares.,0.25819888974716115
3842,1,8,Applying the trivial inequality to analyze relationships between sums and squares of real numbers.,Sums and squares relationships.,0.7745966692414834
3843,1,8,Applying the Trivial Inequality to derive bounds on symmetric sums of variables.,Bounds on symmetric sums.,0.6324555320336759
3844,1,6,Completing the square to optimize a quadratic revenue function.,Quadratic revenue optimization by completing the square,0.6324555320336759
3845,2,6,Applying Vieta's formulas and the AM-GM inequality to analyze and determine conditions for polynomial roots,Polynomial root conditions via Vieta's and AM-GM,0.0
3846,1,7,"Applying Vieta's formulas and the AM-GM inequality to determine conditions for real, nonnegative roots of a polynomial.",Determining conditions for nonnegative polynomial roots,0.5163977794943223
3847,1,7,Applying Vieta's formulas and the AM-GM inequality to analyze polynomial roots.,Analyzing polynomial roots with Vieta's and AM-GM,-0.6324555320336759
3848,9,6,Optimizing quadratic expressions and inequalities under constraints,Quadratic optimization under constraints,0.7378647873726218
3849,2,7,Minimizing expressions to find optimal integer solutions,Optimal integer solution minimization,0.5976143046671968
3850,1,8,Minimizing absolute differences between linear combinations of variables while ensuring integer solutions.,Integer solutions for minimizing linear absolute differences,0.6324555320336759
3851,1,8,Minimizing a quadratic expression to determine optimal integer dimensions.,Quadratic expression integer dimension optimization,0.5163977794943223
3852,3,7,Minimizing quadratic expressions using optimization techniques and constraints.,Minimizing quadratics with constraints,
3853,1,8,Applying inequalities and optimization techniques to minimize a quadratic expression under given constraints.,Inequality-constrained quadratic minimization,
3854,1,8,Completing the square and applying optimization techniques to minimize a multivariable quadratic expression.,Square completion for multivariable minimization,
3855,1,8,Minimizing a quadratic expression subject to a constraint defined by a conic section.,Conic section constraint minimization,
3856,1,7,Calculating the minimum integer value required to satisfy a quadratic inequality.,Minimum integer for quadratic inequality,0.6324555320336759
3857,2,7,Maximizing quadratic functions under constraints,Maximizing constrained quadratic functions,
3858,1,8,Maximizing a quadratic expression subject to a nonnegativity constraint on its discriminant.,Quadratic maximization with nonnegative discriminant constraint,
3859,1,8,Maximizing a quadratic function subject to linear constraints using integer programming techniques.,Integer programming for quadratic maximization with linear constraints,
3860,1,7,Applying the Triangle Inequality and Pythagorean Theorem to optimize expressions involving square roots and linear constraints.,Triangle Inequality and Pythagorean optimization,
3861,13,5,"Optimizing expressions and functions using algebraic manipulation, inequalities, and Lagrange multipliers",Algebraic and Lagrange optimization,0.5270462766947298
3862,1,6,Applying the AM-GM inequality to determine the maximum product of non-negative variables constrained by a linear equation.,AM-GM for maximizing product under linear constraints,-0.31622776601683794
3863,2,6,Optimizing expressions using algebraic manipulation and the AM-GM inequality,Algebraic manipulation and AM-GM for expression optimization,0.25819888974716115
3864,1,7,Applying the method of algebraic manipulation and the AM-GM inequality to optimize expressions involving variables.,Algebraic manipulation with AM-GM,0.6324555320336759
3865,1,7,Applying the AM-GM inequality to optimize expressions involving products and sums.,AM-GM for products and sums,-0.31622776601683794
3866,10,6,Optimizing functions using Lagrange multipliers and inequalities,Lagrange multipliers and inequalities for function optimization,0.5270462766947298
3867,3,7,Applying optimization techniques using Lagrange multipliers and the AM-GM inequality,Lagrange multipliers and AM-GM inequality optimization,0.6324555320336759
3868,1,8,Applying the method of Lagrange multipliers and utilizing the AM-GM inequality to optimize expressions under constraints.,AM-GM inequality for expression optimization,
3869,2,8,Applying optimization techniques using Lagrange multipliers and the AM-GM inequality,Lagrange multipliers for constrained optimization,0.6324555320336759
3870,1,9,Applying the method of Lagrange multipliers and utilizing the AM-GM inequality for optimization.,AM-GM inequality for optimization,0.6324555320336759
3871,1,9,Applying the method of Lagrange multipliers and utilizing the AM-GM inequality for optimization.,Lagrange multipliers for optimization,
3872,2,7,Optimizing functions using Lagrange multipliers and inequalities,Lagrange multipliers with inequality constraints,
3873,1,8,Applying the method of Lagrange multipliers to optimize inequalities involving multiple variables.,Optimize multi-variable inequalities with Lagrange,
3874,1,8,Applying the method of Lagrange multipliers and utilizing inequalities to optimize a rational function.,Optimize rational functions with Lagrange and inequalities,
3875,5,7,Applying Lagrange multipliers for constrained optimization,Constrained optimization with Lagrange multipliers,0.5270462766947298
3876,1,8,Applying the method of Lagrange multipliers to optimize a function subject to constraints.,Optimizing functions with constraints,0.25819888974716115
3877,4,8,Applying Lagrange multipliers for constrained optimization,Lagrange multipliers for optimization,0.6708203932499368
3878,1,9,Applying the method of Lagrange multipliers to optimize a function subject to a constraint.,Optimizing functions with constraints,0.25819888974716115
3879,3,9,Applying Lagrange multipliers for constrained optimization,Lagrange multipliers for optimization,0.8366600265340756
3880,1,10,Applying the method of Lagrange multipliers to optimize a function subject to a constraint.,Optimize function with constraint using Lagrange.,0.7745966692414834
3881,1,10,Applying the method of Lagrange multipliers to optimize a function subject to a constraint.,Optimize function with constraint using Lagrange.,
3882,1,10,Applying the method of Lagrange multipliers to optimize a function subject to a constraint.,Optimize function with constraint using Lagrange.,0.6324555320336759
3883,477,4,"Analyzing and manipulating mathematical functions, expressions, and systems through evaluation, transformation, and solving techniques across various contexts and types.",Evaluating and transforming mathematical systems,0.7999999999999999
3884,63,5,"Analyzing and manipulating mathematical functions and expressions through recursive, exponential, logarithmic, trigonometric, and algebraic techniques and transformations.","Recursive, exponential, and trigonometric function manipulation",0.7999999999999999
3885,11,6,"Analyzing and interpreting the behavior, intersections, and conditions of composite logarithmic and trigonometric functions and expressions",Logarithmic and trigonometric behavior analysis,0.5976143046671968
3886,2,7,Analyzing and interpreting the behavior and intersections of composite logarithmic and trigonometric functions within specified intervals.,Behavior and intersections of composite functions,0.0
3887,1,8,Analyzing and interpreting the intersections of logarithmic and trigonometric functions within specified intervals.,Intersection analysis of logarithmic and trigonometric functions,0.6324555320336759
3888,1,8,Analyzing the behavior of composite functions and determining their ranges through transformations and properties of logarithmic and trigonometric functions.,Composite function behavior and range analysis,-0.25819888974716115
3889,9,7,"Analyzing and determining conditions for the existence, domain, and solutions of logarithmic functions and related expressions",Existence and domain of logarithmic functions,0.7378647873726218
3890,1,8,Analyzing and comparing expressions to determine minimum values for logarithmic functions.,Minimum values of logarithmic expressions,-0.6324555320336759
3891,1,8,Analyzing the domain of composite functions involving logarithmic expressions.,Domain of composite logarithmic functions,0.7745966692414834
3892,1,8,Analyzing the behavior of logarithmic and quadratic functions to determine conditions for unique solutions.,Unique solutions in logarithmic and quadratic functions,0.31622776601683794
3893,1,8,Analyzing logarithmic equations and applying the Fundamental Theorem of Arithmetic to determine integer solutions.,Integer solutions in logarithmic equations,0.7745966692414834
3894,2,8,Analyzing logarithmic functions and their integer properties,Integer properties of logarithmic functions,0.6324555320336759
3895,1,9,Analyzing logarithmic functions and their integer properties,Logarithmic functions and integer properties,0.6324555320336759
3896,1,9,Analyzing the properties of logarithmic functions and their integer values.,Properties of logarithmic functions and integer values,
3897,2,8,Analyzing the conditions for the existence and domain of logarithmic functions,Existence and domain of logarithmic functions,0.22360679774997896
3898,1,9,Analyzing the conditions for the existence of a logarithmic function and determining its range.,Existence and range of logarithmic functions,0.5163977794943223
3899,1,9,Analyzing the conditions for the domain of logarithmic functions.,Domain conditions of logarithmic functions,-0.31622776601683794
3900,1,8,Analyzing the conditions for the existence of logarithmic functions and rational expressions.,Existence conditions for logarithmic and rational expressions,0.6324555320336759
3901,14,6,Analyzing and applying recursive and exponential techniques in sequences and series,Recursive and exponential sequences,0.7999999999999999
3902,3,7,"Analyzing exponential functions and series to understand growth, decay, and dominant terms",Exponential growth and decay analysis,0.8366600265340756
3903,2,8,Analyzing exponential growth and geometric series to identify dominant terms,Dominant term identification in growth and series,0.8366600265340756
3904,1,9,Analyzing geometric series and applying exponential growth concepts.,Geometric series analysis with exponential growth,0.6324555320336759
3905,1,9,Analyzing exponential growth rates to identify dominant terms in equations.,Dominant terms in exponential growth equations,0.6324555320336759
3906,1,8,Analyzing the behavior of exponential functions to determine their range based on their growth or decay characteristics.,Exponential function range analysis,
3907,10,7,"Analyzing and deriving expressions and formulas for sequences and series using summation, arithmetic, and recursive techniques",Formulas for sequences and series,0.7378647873726218
3908,3,8,Analyzing and deriving expressions for sequences using summation and arithmetic techniques,Formulating sequence expressions with summation and arithmetic,0.6708203932499368
3909,1,9,Analyzing sequences and deriving expressions for terms using summation techniques.,Deriving term expressions using summation techniques,
3910,2,9,Analyzing arithmetic sequences to determine term values and conditions.,Determining term values in arithmetic sequences,0.6708203932499368
3911,1,10,Analyzing relationships in arithmetic sequences to derive specific term values from given sums.,Deriving term values from sequence sums,0.5163977794943223
3912,1,10,Analyzing arithmetic sequences to determine term values and conditions for positivity.,Determining positive term conditions in sequences,0.6324555320336759
3913,4,8,Analyzing and deriving explicit formulas for recursive sequences and functions,Deriving explicit formulas for recursive sequences,
3914,2,9,Analyzing and manipulating recursive sequences and functions,Manipulating recursive sequences and functions,
3915,1,10,Analyzing recursive sequences of complex numbers and deriving their properties through algebraic manipulation.,Complex recursive sequence algebra,
3916,1,10,Applying recursive function analysis and summation techniques.,Recursive function analysis and summation,
3917,2,9,Analyzing recursive sequences and deriving explicit formulas from difference equations,Deriving explicit formulas from difference equations,
3918,1,10,Analyzing recursive sequences and deriving explicit formulas for their terms.,Deriving explicit formulas for sequence terms,
3919,1,10,Analyzing recursive sequences and deriving explicit formulas from difference equations.,Deriving explicit formulas from difference equations,
3920,3,8,Analyzing and manipulating series to evaluate and express sums in terms of known convergent series and derive minimum values,Expressing series sums using known convergent series,0.7378647873726218
3921,1,9,Analyzing double summations and manipulating series to express them in terms of known convergent series.,Expressing double summations using known series,0.6324555320336759
3922,2,9,Analyzing and manipulating series to evaluate sums and derive minimum values,Evaluating sums and deriving minimum values,0.6708203932499368
3923,1,10,Analyzing and manipulating arithmetico-geometric series to evaluate their sums.,Evaluating sums of arithmetico-geometric series,0.7745966692414834
3924,1,10,Analyzing the properties of infinite geometric series and applying algebraic manipulation to derive minimum values.,Deriving minimum values from infinite geometric series,0.5163977794943223
3925,1,7,Applying recursive reasoning to determine initial values in a geometric sequence.,Initial values in geometric sequences,
3926,10,6,Analyzing and interpreting mathematical functions and properties,Function properties analysis,0.0
3927,2,7,Modeling and analyzing functions to solve for conditions and determine root properties.,Function modeling and root determination,-0.31622776601683794
3928,1,8,Applying recursive functions to model financial transactions and solve for initial conditions.,Recursive financial modeling for initial conditions,-0.31622776601683794
