node,depth,gpt-4o-mini-2024-07-18,deepseek-math-7b-instruct,Llama-3.1-8B-Instruct,dart-math-llama3-8b-uniform,Llama-3-8B-Instruct
3634,9.0,0.0,0.0,0.0,0.0,0.0
3635,9.0,1.0,0.5,0.5,1.0,0.0
3636,10.0,1.0,1.0,1.0,1.0,0.0
3637,10.0,1.0,0.0,0.0,1.0,0.0
3638,6.0,1.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857
3639,7.0,1.0,0.0,1.0,0.0,0.0
3640,7.0,1.0,0.0,1.0,0.0,0.0
3641,7.0,1.0,0.2,0.2,0.2,0.4
3642,8.0,1.0,1.0,1.0,1.0,1.0
3643,8.0,1.0,0.0,0.0,0.0,0.25
3644,9.0,1.0,0.0,0.0,0.0,0.5
3645,10.0,1.0,0.0,0.0,0.0,1.0
3646,10.0,1.0,0.0,0.0,0.0,0.0
3647,9.0,1.0,0.0,0.0,0.0,0.0
3648,10.0,1.0,0.0,0.0,0.0,0.0
3649,10.0,1.0,0.0,0.0,0.0,0.0
3650,6.0,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444
3651,7.0,1.0,0.0,1.0,0.0,0.0
3652,7.0,1.0,1.0,1.0,1.0,1.0
3653,7.0,0.0,0.0,0.5,0.5,0.0
3654,8.0,0.0,0.0,0.0,1.0,0.0
3655,8.0,0.0,0.0,1.0,0.0,0.0
3656,7.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
3657,8.0,1.0,0.5,0.5,0.5,0.5
3658,9.0,1.0,0.0,0.0,0.0,0.0
3659,9.0,1.0,1.0,1.0,1.0,1.0
3660,8.0,0.0,0.0,0.0,0.0,0.0
3661,7.0,1.0,1.0,1.0,1.0,1.0
3662,8.0,1.0,1.0,1.0,1.0,1.0
3663,8.0,1.0,1.0,1.0,1.0,1.0
3664,5.0,0.6,0.15,0.3,0.2,0.15
3665,6.0,0.5,0.2,0.3,0.2,0.1
3666,7.0,0.375,0.125,0.25,0.125,0.0
3667,8.0,0.6,0.2,0.2,0.2,0.0
3668,9.0,0.5,0.0,0.25,0.0,0.0
3669,10.0,0.0,0.0,0.5,0.0,0.0
3670,11.0,0.0,0.0,0.0,0.0,0.0
3671,11.0,0.0,0.0,1.0,0.0,0.0
3672,10.0,1.0,0.0,0.0,0.0,0.0
3673,11.0,1.0,0.0,0.0,0.0,0.0
3674,11.0,1.0,0.0,0.0,0.0,0.0
3675,9.0,1.0,1.0,0.0,1.0,0.0
3676,8.0,0.0,0.0,0.3333333333333333,0.0,0.0
3677,9.0,0.0,0.0,0.5,0.0,0.0
3678,10.0,0.0,0.0,1.0,0.0,0.0
3679,10.0,0.0,0.0,0.0,0.0,0.0
3680,9.0,0.0,0.0,0.0,0.0,0.0
3681,7.0,1.0,0.5,0.5,0.5,0.5
3682,8.0,1.0,1.0,1.0,1.0,1.0
3683,8.0,1.0,0.0,0.0,0.0,0.0
3684,6.0,0.5,0.5,0.0,0.0,0.5
3685,7.0,1.0,1.0,0.0,0.0,1.0
3686,7.0,0.0,0.0,0.0,0.0,0.0
3687,6.0,1.0,0.0,1.0,0.0,0.0
3688,7.0,1.0,0.0,1.0,0.0,0.0
3689,7.0,1.0,0.0,1.0,0.0,0.0
3690,6.0,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
3691,7.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333
3692,8.0,0.0,0.0,0.0,1.0,1.0
3693,8.0,1.0,0.0,0.0,0.0,0.0
3694,9.0,1.0,0.0,0.0,0.0,0.0
3695,9.0,1.0,0.0,0.0,0.0,0.0
3696,7.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
3697,8.0,0.5,0.0,0.5,0.5,0.0
3698,9.0,1.0,0.0,1.0,1.0,0.0
3699,9.0,0.0,0.0,0.0,0.0,0.0
3700,8.0,1.0,0.0,0.0,0.0,0.0
3701,4.0,0.7,0.2,0.4,0.5,0.0
3702,5.0,0.0,0.0,0.0,0.0,0.0
3703,5.0,0.0,0.0,0.0,0.0,0.0
3704,5.0,1.0,0.0,1.0,1.0,0.0
3705,5.0,1.0,0.0,0.0,0.0,0.0
3706,5.0,1.0,0.0,0.0,0.5,0.0
3707,6.0,1.0,0.0,0.0,0.0,0.0
3708,6.0,1.0,0.0,0.0,1.0,0.0
3709,5.0,0.5,0.5,1.0,0.5,0.0
3710,6.0,1.0,1.0,1.0,1.0,0.0
3711,6.0,0.0,0.0,1.0,0.0,0.0
3712,5.0,1.0,0.5,0.5,1.0,0.0
3713,6.0,1.0,0.0,1.0,1.0,0.0
3714,6.0,1.0,1.0,0.0,1.0,0.0
3715,2.0,0.7055888223552894,0.4865269461077844,0.5204590818363274,0.4805389221556886,0.30988023952095806
3716,3.0,0.6161790017211703,0.39070567986230637,0.4423407917383821,0.4010327022375215,0.24268502581755594
3717,4.0,0.38461538461538464,0.16346153846153846,0.1346153846153846,0.21153846153846154,0.09615384615384616
3718,5.0,0.45,0.2,0.15,0.25,0.15
3719,6.0,0.0,0.0,0.0,0.0,0.0
3720,6.0,0.0,0.0,0.0,1.0,0.0
3721,6.0,0.0,0.0,0.0,0.0,0.0
3722,6.0,0.0,0.0,0.0,0.0,0.0
3723,7.0,0.0,0.0,0.0,0.0,0.0
3724,7.0,0.0,0.0,0.0,0.0,0.0
3725,6.0,0.75,0.5,0.75,0.75,0.5
3726,7.0,1.0,0.5,1.0,1.0,0.5
3727,8.0,1.0,1.0,1.0,1.0,0.0
3728,8.0,1.0,0.0,1.0,1.0,1.0
3729,7.0,0.5,0.5,0.5,0.5,0.5
3730,8.0,1.0,1.0,1.0,1.0,1.0
3731,8.0,0.0,0.0,0.0,0.0,0.0
3732,6.0,0.5,0.5,0.0,0.25,0.25
3733,7.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
3734,8.0,0.0,1.0,0.0,0.0,1.0
3735,8.0,0.5,0.5,0.0,0.5,0.0
3736,9.0,0.0,0.0,0.0,1.0,0.0
3737,9.0,1.0,1.0,0.0,0.0,0.0
3738,7.0,1.0,0.0,0.0,0.0,0.0
3739,6.0,0.5,0.0,0.0,0.0,0.0
3740,7.0,1.0,0.0,0.0,0.0,0.0
3741,7.0,0.3333333333333333,0.0,0.0,0.0,0.0
3742,8.0,0.0,0.0,0.0,0.0,0.0
3743,9.0,0.0,0.0,0.0,0.0,0.0
3744,9.0,0.0,0.0,0.0,0.0,0.0
3745,8.0,1.0,0.0,0.0,0.0,0.0
3746,6.0,0.6666666666666666,0.0,0.0,0.0,0.0
3747,7.0,0.5,0.0,0.0,0.0,0.0
3748,8.0,1.0,0.0,0.0,0.0,0.0
3749,8.0,0.0,0.0,0.0,0.0,0.0
3750,7.0,1.0,0.0,0.0,0.0,0.0
3751,5.0,0.2857142857142857,0.17142857142857143,0.14285714285714285,0.17142857142857143,0.11428571428571428
3752,6.0,0.0,0.0,0.0,0.0,0.0
3753,6.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0
3754,7.0,0.5,0.0,0.5,0.0,0.0
3755,8.0,0.0,0.0,0.0,0.0,0.0
3756,8.0,1.0,0.0,1.0,0.0,0.0
3757,7.0,0.6666666666666666,0.0,0.0,0.0,0.0
3758,8.0,1.0,0.0,0.0,0.0,0.0
3759,8.0,0.5,0.0,0.0,0.0,0.0
3760,9.0,0.0,0.0,0.0,0.0,0.0
3761,9.0,1.0,0.0,0.0,0.0,0.0
3762,7.0,0.5,0.5,0.0,0.0,0.0
3763,8.0,1.0,1.0,0.0,0.0,0.0
3764,8.0,0.0,0.0,0.0,0.0,0.0
3765,6.0,0.2222222222222222,0.18518518518518517,0.14814814814814814,0.2222222222222222,0.14814814814814814
3766,7.0,1.0,1.0,0.0,0.0,1.0
3767,7.0,0.0,0.0,0.5,0.5,0.0
3768,8.0,0.0,0.0,0.0,0.0,0.0
3769,8.0,0.0,0.0,1.0,1.0,0.0
3770,7.0,1.0,0.0,0.0,0.0,0.0
3771,7.0,0.0,0.0,0.0,0.0,0.0
3772,7.0,0.0,0.0,0.0,0.0,0.0
3773,8.0,0.0,0.0,0.0,0.0,0.0
3774,8.0,0.0,0.0,0.0,0.0,0.0
3775,7.0,0.5,0.5,0.5,0.5,0.0
3776,8.0,1.0,1.0,1.0,1.0,0.0
3777,8.0,0.0,0.0,0.0,0.0,0.0
3778,7.0,0.0,0.0,0.0,0.0,0.0
3779,8.0,0.0,0.0,0.0,0.0,0.0
3780,8.0,0.0,0.0,0.0,0.0,0.0
3781,9.0,0.0,0.0,0.0,0.0,0.0
3782,9.0,0.0,0.0,0.0,0.0,0.0
3783,10.0,0.0,0.0,0.0,0.0,0.0
3784,10.0,0.0,0.0,0.0,0.0,0.0
3785,7.0,0.25,0.125,0.0,0.0,0.125
3786,8.0,0.0,0.0,0.0,0.0,0.0
3787,8.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285
3788,9.0,0.0,0.0,0.0,0.0,0.0
3789,9.0,0.0,0.0,0.0,0.0,0.0
3790,9.0,1.0,0.0,0.0,0.0,0.0
3791,9.0,0.0,0.0,0.0,0.0,0.0
3792,9.0,0.0,0.0,0.0,0.0,0.0
3793,9.0,0.0,0.0,0.0,0.0,0.0
3794,9.0,1.0,1.0,0.0,0.0,1.0
3795,7.0,0.25,0.0,0.25,0.5,0.25
3796,8.0,0.0,0.0,0.0,0.0,0.0
3797,8.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
3798,9.0,0.0,0.0,0.5,0.5,0.0
3799,10.0,0.0,0.0,1.0,1.0,0.0
3800,10.0,0.0,0.0,0.0,0.0,0.0
3801,9.0,1.0,0.0,0.0,1.0,1.0
3802,7.0,0.0,1.0,0.5,1.0,0.5
3803,8.0,0.0,1.0,0.0,1.0,1.0
3804,8.0,0.0,1.0,1.0,1.0,0.0
3805,5.0,0.4166666666666667,0.19444444444444445,0.1388888888888889,0.19444444444444445,0.08333333333333333
3806,6.0,0.5,0.0,0.0,0.0,0.0
3807,7.0,0.0,0.0,0.0,0.0,0.0
3808,7.0,1.0,0.0,0.0,0.0,0.0
3809,6.0,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,0.07692307692307693
3810,7.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
3811,8.0,1.0,0.0,0.0,0.0,0.0
3812,8.0,0.0,1.0,0.0,1.0,1.0
3813,8.0,0.0,0.0,0.0,0.0,0.0
3814,7.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0
3815,8.0,0.25,0.25,0.0,0.25,0.0
3816,9.0,1.0,1.0,0.0,1.0,0.0
3817,9.0,0.0,0.0,0.0,0.0,0.0
3818,10.0,0.0,0.0,0.0,0.0,0.0
3819,10.0,0.0,0.0,0.0,0.0,0.0
3820,11.0,0.0,0.0,0.0,0.0,0.0
3821,11.0,0.0,0.0,0.0,0.0,0.0
3822,8.0,0.5,0.5,0.0,0.0,0.0
3823,9.0,0.0,1.0,0.0,0.0,0.0
3824,9.0,1.0,0.0,0.0,0.0,0.0
3825,8.0,0.0,0.0,0.0,0.0,0.0
3826,7.0,0.0,0.0,0.0,0.0,0.0
3827,8.0,0.0,0.0,0.0,0.0,0.0
3828,8.0,0.0,0.0,0.0,0.0,0.0
3829,7.0,0.0,0.0,0.0,0.0,0.0
3830,6.0,0.6,0.0,0.2,0.2,0.2
3831,7.0,0.0,0.0,0.0,0.0,1.0
3832,7.0,1.0,0.0,0.0,1.0,0.0
3833,7.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
3834,8.0,1.0,0.0,0.5,0.0,0.0
3835,9.0,1.0,0.0,0.0,0.0,0.0
3836,9.0,1.0,0.0,1.0,0.0,0.0
3837,8.0,0.0,0.0,0.0,0.0,0.0
3838,6.0,0.75,0.25,0.25,0.25,0.0
3839,7.0,0.0,0.0,0.0,0.0,0.0
3840,7.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
3841,8.0,1.0,0.0,0.0,1.0,0.0
3842,8.0,1.0,1.0,1.0,0.0,0.0
3843,8.0,1.0,0.0,0.0,0.0,0.0
3844,6.0,1.0,1.0,1.0,1.0,0.0
3845,6.0,0.5,0.0,0.5,0.5,0.5
3846,7.0,1.0,0.0,1.0,1.0,0.0
3847,7.0,0.0,0.0,0.0,0.0,1.0
3848,6.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
3849,7.0,1.0,0.5,0.0,0.0,0.0
3850,8.0,1.0,0.0,0.0,0.0,0.0
3851,8.0,1.0,1.0,0.0,0.0,0.0
3852,7.0,0.0,0.0,0.0,0.0,0.0
3853,8.0,0.0,0.0,0.0,0.0,0.0
3854,8.0,0.0,0.0,0.0,0.0,0.0
3855,8.0,0.0,0.0,0.0,0.0,0.0
3856,7.0,1.0,1.0,1.0,1.0,0.0
3857,7.0,0.0,0.0,0.0,0.0,0.0
3858,8.0,0.0,0.0,0.0,0.0,0.0
3859,8.0,0.0,0.0,0.0,0.0,0.0
3860,7.0,0.0,0.0,0.0,0.0,0.0
3861,5.0,0.46153846153846156,0.0,0.07692307692307693,0.3076923076923077,0.0
3862,6.0,0.0,0.0,0.0,1.0,0.0
3863,6.0,0.5,0.0,0.0,0.5,0.0
3864,7.0,1.0,0.0,0.0,0.0,0.0
3865,7.0,0.0,0.0,0.0,1.0,0.0
3866,6.0,0.5,0.0,0.1,0.2,0.0
3867,7.0,0.3333333333333333,0.0,0.0,0.0,0.0
3868,8.0,0.0,0.0,0.0,0.0,0.0
3869,8.0,0.5,0.0,0.0,0.0,0.0
3870,9.0,1.0,0.0,0.0,0.0,0.0
3871,9.0,0.0,0.0,0.0,0.0,0.0
3872,7.0,0.0,0.0,0.0,0.0,0.0
3873,8.0,0.0,0.0,0.0,0.0,0.0
3874,8.0,0.0,0.0,0.0,0.0,0.0
3875,7.0,0.8,0.0,0.2,0.4,0.0
3876,8.0,1.0,0.0,0.0,1.0,0.0
3877,8.0,0.75,0.0,0.25,0.25,0.0
3878,9.0,1.0,0.0,0.0,1.0,0.0
3879,9.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
3880,10.0,1.0,0.0,1.0,0.0,0.0
3881,10.0,0.0,0.0,0.0,0.0,0.0
3882,10.0,1.0,0.0,0.0,0.0,0.0
3883,4.0,0.6666666666666666,0.44025157232704404,0.5094339622641509,0.44234800838574423,0.2746331236897275
3884,5.0,0.5238095238095238,0.30158730158730157,0.38095238095238093,0.31746031746031744,0.20634920634920634
3885,6.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727
3886,7.0,1.0,0.0,0.0,0.5,0.5
3887,8.0,1.0,0.0,0.0,0.0,0.0
3888,8.0,1.0,0.0,0.0,1.0,1.0
3889,7.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222
3890,8.0,0.0,0.0,0.0,0.0,1.0
3891,8.0,1.0,0.0,1.0,0.0,0.0
3892,8.0,0.0,0.0,1.0,0.0,0.0
3893,8.0,1.0,1.0,1.0,0.0,0.0
3894,8.0,0.5,0.0,0.0,0.0,0.0
3895,9.0,1.0,0.0,0.0,0.0,0.0
3896,9.0,0.0,0.0,0.0,0.0,0.0
3897,8.0,1.0,1.0,0.0,0.5,0.5
3898,9.0,1.0,1.0,0.0,0.0,0.0
3899,9.0,1.0,1.0,0.0,1.0,1.0
3900,8.0,1.0,0.0,0.0,0.0,0.0
3901,6.0,0.6428571428571429,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.14285714285714285
3902,7.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
3903,8.0,1.0,0.5,0.5,0.5,0.0
3904,9.0,1.0,0.0,0.0,0.0,0.0
3905,9.0,1.0,1.0,1.0,1.0,0.0
3906,8.0,1.0,1.0,1.0,1.0,1.0
3907,7.0,0.5,0.0,0.3,0.2,0.0
3908,8.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
3909,9.0,0.0,0.0,0.0,0.0,0.0
3910,9.0,1.0,0.0,0.5,0.5,0.0
3911,10.0,1.0,0.0,1.0,1.0,0.0
3912,10.0,1.0,0.0,0.0,0.0,0.0
3913,8.0,0.0,0.0,0.0,0.0,0.0
3914,9.0,0.0,0.0,0.0,0.0,0.0
3915,10.0,0.0,0.0,0.0,0.0,0.0
3916,10.0,0.0,0.0,0.0,0.0,0.0
3917,9.0,0.0,0.0,0.0,0.0,0.0
3918,10.0,0.0,0.0,0.0,0.0,0.0
3919,10.0,0.0,0.0,0.0,0.0,0.0
3920,8.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0
3921,9.0,1.0,0.0,0.0,0.0,0.0
3922,9.0,1.0,0.0,1.0,0.5,0.0
3923,10.0,1.0,0.0,1.0,0.0,0.0
3924,10.0,1.0,0.0,1.0,1.0,0.0
3925,7.0,1.0,1.0,1.0,1.0,1.0
3926,6.0,0.3,0.3,0.2,0.4,0.2
3927,7.0,0.5,0.5,0.5,1.0,0.5
3928,8.0,0.0,0.0,0.0,1.0,0.0
3929,8.0,1.0,1.0,1.0,1.0,1.0
3930,7.0,0.5,0.5,0.25,0.5,0.25
3931,8.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
3932,9.0,0.0,0.0,0.0,0.0,0.0
3933,9.0,0.5,0.5,0.0,0.5,0.0
3934,10.0,1.0,1.0,0.0,1.0,0.0
3935,10.0,0.0,0.0,0.0,0.0,0.0
3936,8.0,1.0,1.0,1.0,1.0,1.0
3937,7.0,0.0,0.0,0.0,0.0,0.0
3938,8.0,0.0,0.0,0.0,0.0,0.0
3939,9.0,0.0,0.0,0.0,0.0,0.0
3940,9.0,0.0,0.0,0.0,0.0,0.0
3941,8.0,0.0,0.0,0.0,0.0,0.0
3942,9.0,0.0,0.0,0.0,0.0,0.0
3943,9.0,0.0,0.0,0.0,0.0,0.0
3944,6.0,0.4642857142857143,0.35714285714285715,0.4642857142857143,0.32142857142857145,0.21428571428571427
3945,7.0,0.2,0.0,0.2,0.2,0.2
3946,8.0,0.0,0.0,0.0,0.0,0.0
3947,8.0,0.25,0.0,0.25,0.25,0.25
3948,9.0,0.0,0.0,1.0,0.0,0.0
3949,9.0,1.0,0.0,0.0,1.0,1.0
3950,9.0,0.0,0.0,0.0,0.0,0.0
3951,10.0,0.0,0.0,0.0,0.0,0.0
3952,10.0,0.0,0.0,0.0,0.0,0.0
3953,7.0,1.0,1.0,0.0,0.0,0.0
3954,7.0,0.5,0.5,0.5,0.5,0.25
3955,8.0,1.0,0.0,0.0,0.0,0.0
3956,8.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
3957,9.0,0.0,0.0,0.0,0.0,0.0
3958,9.0,0.5,1.0,1.0,1.0,0.5
3959,10.0,0.0,1.0,1.0,1.0,0.0
3960,10.0,1.0,1.0,1.0,1.0,1.0
3961,7.0,0.5,0.25,0.75,0.5,0.25
3962,8.0,0.5,0.5,0.5,0.5,0.5
3963,9.0,1.0,1.0,1.0,1.0,1.0
3964,9.0,0.0,0.0,0.0,0.0,0.0
3965,8.0,0.5,0.0,1.0,0.5,0.0
3966,9.0,1.0,0.0,1.0,1.0,0.0
3967,9.0,0.0,0.0,1.0,0.0,0.0
3968,7.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
3969,8.0,1.0,0.0,0.0,0.0,0.0
3970,8.0,1.0,1.0,1.0,1.0,0.5
3971,9.0,1.0,1.0,1.0,1.0,0.0
3972,9.0,1.0,1.0,1.0,1.0,1.0
3973,7.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285
3974,8.0,1.0,1.0,1.0,1.0,1.0
3975,8.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
3976,9.0,0.0,1.0,0.0,0.0,0.0
3977,9.0,0.2,0.2,0.4,0.0,0.0
3978,10.0,0.5,0.5,0.5,0.0,0.0
3979,11.0,1.0,1.0,1.0,0.0,0.0
3980,11.0,0.0,0.0,0.0,0.0,0.0
3981,10.0,0.0,0.0,0.3333333333333333,0.0,0.0
3982,11.0,0.0,0.0,1.0,0.0,0.0
3983,11.0,0.0,0.0,0.0,0.0,0.0
3984,12.0,0.0,0.0,0.0,0.0,0.0
3985,12.0,0.0,0.0,0.0,0.0,0.0
3986,7.0,0.5,0.25,0.5,0.25,0.25
3987,8.0,1.0,0.0,1.0,1.0,0.0
3988,8.0,0.5,0.5,0.0,0.0,0.5
3989,9.0,1.0,1.0,0.0,0.0,1.0
3990,9.0,0.0,0.0,0.0,0.0,0.0
3991,8.0,0.0,0.0,1.0,0.0,0.0
3992,5.0,0.7477477477477478,0.40540540540540543,0.4954954954954955,0.44144144144144143,0.25225225225225223
3993,6.0,0.8936170212765957,0.6170212765957447,0.7021276595744681,0.5531914893617021,0.3404255319148936
3994,7.0,1.0,1.0,1.0,0.5,1.0
3995,8.0,1.0,1.0,1.0,0.0,1.0
3996,8.0,1.0,1.0,1.0,1.0,1.0
3997,7.0,1.0,1.0,1.0,1.0,0.0
3998,7.0,1.0,0.5,0.5,0.5,0.5
3999,8.0,1.0,0.0,1.0,0.0,0.0
4000,8.0,1.0,1.0,0.0,1.0,1.0
4001,7.0,1.0,0.0,1.0,1.0,1.0
4002,7.0,0.5,0.0,0.0,0.5,0.5
4003,8.0,0.0,0.0,0.0,0.0,1.0
4004,8.0,1.0,0.0,0.0,1.0,0.0
4005,7.0,1.0,0.6,1.0,0.6,0.4
4006,8.0,1.0,0.625,1.0,0.625,0.5
4007,9.0,1.0,0.0,1.0,0.0,0.0
4008,9.0,1.0,1.0,1.0,1.0,1.0
4009,9.0,1.0,1.0,1.0,1.0,0.0
4010,9.0,1.0,0.6,1.0,0.6,0.6
4011,10.0,1.0,0.0,1.0,0.0,0.0
4012,10.0,1.0,0.75,1.0,0.75,0.75
4013,11.0,1.0,1.0,1.0,1.0,1.0
4014,11.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
4015,12.0,1.0,1.0,1.0,1.0,1.0
4016,12.0,1.0,0.5,1.0,0.5,0.5
4017,13.0,1.0,1.0,1.0,1.0,1.0
4018,13.0,1.0,0.0,1.0,0.0,0.0
4019,8.0,1.0,0.5,1.0,0.5,0.0
4020,9.0,1.0,0.0,1.0,0.0,0.0
4021,9.0,1.0,1.0,1.0,1.0,0.0
4022,7.0,0.875,0.875,0.875,0.625,0.375
4023,8.0,1.0,1.0,0.0,0.0,0.0
4024,8.0,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,0.42857142857142855
4025,9.0,1.0,1.0,1.0,1.0,1.0
4026,9.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.3333333333333333
4027,10.0,1.0,1.0,1.0,1.0,0.0
4028,10.0,1.0,0.0,1.0,0.0,0.0
4029,10.0,0.75,1.0,1.0,0.75,0.5
4030,11.0,0.5,1.0,1.0,1.0,0.5
4031,12.0,0.0,1.0,1.0,1.0,0.0
4032,12.0,1.0,1.0,1.0,1.0,1.0
4033,11.0,1.0,1.0,1.0,0.5,0.5
4034,12.0,1.0,1.0,1.0,1.0,1.0
4035,12.0,1.0,1.0,1.0,0.0,0.0
4036,7.0,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.1111111111111111
4037,8.0,1.0,0.0,1.0,0.0,0.0
4038,9.0,1.0,0.0,1.0,0.0,0.0
4039,9.0,1.0,0.0,1.0,0.0,0.0
4040,8.0,0.0,1.0,0.0,1.0,0.0
4041,8.0,1.0,1.0,1.0,0.0,0.0
4042,8.0,0.0,0.0,1.0,0.0,0.0
4043,8.0,1.0,0.5,0.0,0.0,0.0
4044,9.0,1.0,1.0,0.0,0.0,0.0
4045,9.0,1.0,0.0,0.0,0.0,0.0
4046,8.0,1.0,1.0,1.0,1.0,1.0
4047,8.0,0.0,0.0,0.0,0.0,0.0
4048,7.0,1.0,0.75,0.375,0.75,0.125
4049,8.0,1.0,0.0,0.0,1.0,0.0
4050,8.0,1.0,0.5,0.5,0.5,0.5
4051,9.0,1.0,1.0,1.0,1.0,1.0
4052,9.0,1.0,0.0,0.0,0.0,0.0
4053,8.0,1.0,1.0,0.0,1.0,0.0
4054,8.0,1.0,1.0,0.0,1.0,0.0
4055,8.0,1.0,1.0,0.5,0.5,0.0
4056,9.0,1.0,1.0,0.0,1.0,0.0
4057,9.0,1.0,1.0,1.0,0.0,0.0
4058,8.0,1.0,1.0,1.0,1.0,0.0
4059,7.0,1.0,0.5,0.75,0.5,0.5
4060,8.0,1.0,0.0,0.5,0.5,0.0
4061,9.0,1.0,0.0,0.0,0.0,0.0
4062,9.0,1.0,0.0,1.0,1.0,0.0
4063,8.0,1.0,1.0,1.0,1.0,1.0
4064,8.0,1.0,1.0,1.0,0.0,1.0
4065,6.0,0.640625,0.25,0.34375,0.359375,0.1875
4066,7.0,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.3333333333333333
4067,8.0,1.0,0.0,0.0,0.0,0.0
4068,8.0,1.0,1.0,1.0,1.0,1.0
4069,8.0,1.0,0.0,0.0,0.5,0.0
4070,9.0,1.0,0.0,0.0,0.0,0.0
4071,9.0,1.0,0.0,0.0,1.0,0.0
4072,8.0,0.0,0.0,0.0,0.0,1.0
4073,8.0,1.0,0.0,1.0,0.0,0.0
4074,8.0,0.5,0.0,0.0,0.5,0.5
4075,9.0,0.0,0.0,0.0,0.0,1.0
4076,9.0,1.0,0.0,0.0,1.0,0.0
4077,8.0,1.0,0.0,1.0,1.0,0.0
4078,7.0,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2222222222222222
4079,8.0,1.0,0.0,1.0,0.0,0.0
4080,8.0,0.75,0.375,0.625,0.375,0.25
4081,9.0,0.0,0.0,0.0,0.0,0.0
4082,9.0,0.0,0.0,0.0,0.0,0.0
4083,9.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0
4084,10.0,1.0,1.0,1.0,0.0,0.0
4085,10.0,1.0,0.5,1.0,0.5,0.0
4086,11.0,1.0,1.0,1.0,1.0,0.0
4087,11.0,1.0,0.0,1.0,0.0,0.0
4088,9.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
4089,10.0,1.0,1.0,1.0,1.0,1.0
4090,10.0,1.0,0.0,0.5,0.5,0.5
4091,11.0,1.0,0.0,1.0,1.0,1.0
4092,11.0,1.0,0.0,0.0,0.0,0.0
4093,7.0,0.625,0.25,0.25,0.25,0.0625
4094,8.0,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.07142857142857142
4095,9.0,1.0,0.0,0.0,0.0,0.0
4096,9.0,1.0,0.0,1.0,1.0,0.0
4097,9.0,0.0,0.0,0.0,0.0,0.0
4098,9.0,0.0,0.5,0.0,0.0,0.0
4099,10.0,0.0,1.0,0.0,0.0,0.0
4100,10.0,0.0,0.0,0.0,0.0,0.0
4101,9.0,1.0,0.0,0.0,0.5,0.0
4102,10.0,1.0,0.0,0.0,0.0,0.0
4103,10.0,1.0,0.0,0.0,1.0,0.0
4104,9.0,1.0,1.0,1.0,0.0,0.0
4105,9.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
4106,10.0,0.75,0.25,0.25,0.5,0.0
4107,11.0,1.0,0.0,0.0,1.0,0.0
4108,11.0,1.0,0.0,0.0,0.0,0.0
4109,11.0,0.5,0.5,0.5,0.5,0.0
