node,depth,gpt-4-1106-preview,gpt-4-0125-preview,gpt-4-0314,qwen1.5-72b-chat,gpt-4-0613,mistral-medium,claude-1,gemini-pro-dev-api,claude-2.0,mixtral-8x7b-instruct-v0.1,gemini-pro,claude-2.1,pplx-70b-online,yi-34b-chat,llama-2-70b-chat,claude-instant-1,gpt-3.5-turbo-0613,wizardlm-70b,starling-lm-7b-alpha,gpt-3.5-turbo-0125,gpt-3.5-turbo-0314,nous-hermes-2-mixtral-8x7b-dpo,vicuna-33b,tulu-2-dpo-70b,dolphin-2.2.1-mistral-7b,solar-10.7b-instruct-v1.0,deepseek-llm-67b-chat,qwen1.5-7b-chat,llama2-70b-steerlm-chat,mistral-7b-instruct-v0.2,openhermes-2.5-mistral-7b,openchat-3.5,codellama-34b-instruct,llama-2-13b-chat,pplx-7b-online,llama-2-7b-chat,wizardlm-13b,gpt-3.5-turbo-1106,openchat-3.5-0106,zephyr-7b-beta,mpt-30b-chat,qwen1.5-4b-chat,guanaco-33b,qwen-14b-chat,stripedhyena-nous-7b,vicuna-13b,palm-2,zephyr-7b-alpha,falcon-180b-chat,mistral-7b-instruct,vicuna-7b,koala-13b,chatglm3-6b,gpt4all-13b-snoozy,mpt-7b-chat,RWKV-4-Raven-14B,chatglm2-6b,oasst-pythia-12b,alpaca-13b,fastchat-t5-3b,chatglm-6b,stablelm-tuned-alpha-7b,dolly-v2-12b,llama-13b
169,5,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,3607.511529484557,,1114.0,1114.0,1114.0,-1379.5115294845568,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,1114.0
170,5,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,-170.79695141480192,1114.0,1114.0,,,1114.0,,1114.0,1114.0,,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,
171,5,1114.0,,1114.0,,1069.6302504478308,1114.0,1158.3697526619328,,1114.0,1114.0,1114.0,1069.6302521647706,1114.0,1114.0,1114.0,1114.0,1158.369744725466,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,,,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
172,5,1164.1219784536881,1110.3703352545845,1112.907367922151,1110.3703352545845,1133.182990805822,1241.680900988802,974.3277356511151,1110.3703352545845,1110.3703352545845,1114.0,1110.3703352545845,1266.321720832745,1110.3703352545845,1110.3703352545845,1110.3703352545845,1086.416599740969,1111.067709934027,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845,1009.3890409381507,1110.3703352545845,1110.3703352545845,1110.3703352545845,,1110.3703352545845,1110.3703352545845,,1110.3703352545845,966.3374414863994,1110.3703352545845,1110.3703352545845,1110.3703352545845,986.5431207535402,1110.3703352545845,1138.9697423598177,,1110.3703352545845,1110.3703352545845,,1110.3703352545845,1110.3703352545845,1110.3703352545845,1239.9183436969552,1110.3703352545845,,,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845,,1110.3703352545845,1110.3703352545845,1110.3703352545845,1110.3703352545845
173,5,1279.3032177056298,1114.0,1114.0,1114.0,1251.3089801901183,1013.9466099822195,1077.8346107538712,1114.0,1255.1343414896046,1114.0,1114.0,1099.0642829974856,1114.0,1114.0,1114.0,1173.0809602271324,1116.873342178058,1114.0,,1114.0,1114.0,1114.0,1162.0869761771737,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1182.0288186031376,,1114.0,951.8725672539616,987.1101117967665,,1114.0,1078.9006373878701,1114.0,1114.0,1114.0,1114.0,1037.5913142528616,1043.8632290041096,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
174,5,1114.0,1114.0,1141.469277761452,1114.0,1129.2445879240868,1058.634909821666,1082.8112954204084,1114.0,1114.0,1114.0,1114.0,1044.1073228399155,1114.0,1114.0,994.7802700769045,1114.0,1259.7541249030785,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1132.1389889791917,1114.0,1183.0592222732964,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
175,5,2308.727833868765,1114.0,-1186.7161565536153,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,2219.988322684849,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,
176,5,944.920351453297,,970.3174170850455,970.3174170850455,899.9260906847185,922.4232262021665,970.3174170850455,970.3174170850455,970.3174170850455,1114.0,,970.3174170850455,970.3174170850455,,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,,,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,,970.3174170850455,,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,,970.3174170850455,,,,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,970.3174170850455,,970.3174170850455,970.3174170850455,970.3174170850455,,,,970.3174170850455,970.3174170850455,
177,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,
178,5,743.6739933059448,377.1346453589391,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,453.4767633120837,1114.0,1114.0,1114.0,3483.8824809323955,511.83211709064904,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,
179,5,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,1114.0,,,1114.0,,,1114.0,,,,,1114.0,,,,1114.0,,1114.0,1114.0,,,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,,1114.0,,1114.0,1114.0
180,5,1353.060241433812,1114.0,1114.0,1114.0,1111.3572170985108,1267.3055618860872,1114.0,1114.0,1114.0,1114.0,1114.0,1388.230176472898,1114.0,1114.0,1239.7518217875167,1114.0,1028.750850501493,1114.0,1114.0,,1114.0,,1127.9873327001687,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,864.5674733057564,1114.0,1114.0,1114.0,1114.0,,958.7483019964931,1114.0,1114.0,1114.0,1114.0,1114.0,800.2410228172644,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
181,5,1203.5113437239927,1005.6871545058657,1070.2875095924787,1005.6871545058657,838.4685873252583,1005.6871545058657,1081.697009500374,1005.6871545058657,1005.6871545058657,1114.0,1005.6871545058657,1068.8143152131818,1005.6871545058657,1074.7088434215266,924.5360723661751,923.1793823647156,970.3188987337633,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,999.8309864025257,,,1005.6871545058657,1005.6871545058657,,1005.6871545058657,,,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,,1005.6871545058657,1005.6871545058657,,1005.6871545058657,1005.6871545058657,1005.6871545058657,798.8929054263965,1005.6871545058657,,,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,1005.6871545058657,,,
182,5,1346.0480030264143,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,929.4916053347307,1114.0,1114.0,1114.0,1114.0,1066.4603916388548,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0
183,5,1431.2777041732577,1880.4350878494843,1256.7072867140346,1880.4350878494843,1372.1655064156903,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1114.0,1880.4350878494843,1209.0776066864648,1880.4350878494843,1880.4350878494843,1396.9020046332048,1320.787819917078,1347.1784395950326,1880.4350878494843,4901.498265686598,1880.4350878494843,1880.4350878494843,1880.4350878494843,1338.5880081467665,1880.4350878494843,,1880.4350878494843,1880.4350878494843,,1880.4350878494843,,1880.4350878494843,1880.4350878494843,1880.4350878494843,1476.3002596734104,1880.4350878494843,1880.4350878494843,1209.0211334485657,1880.4350878494843,,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,,1880.4350878494843,5072.152106953201,1880.4350878494843,1880.4350878494843,1880.4350878494843,,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843,1880.4350878494843
184,5,1288.817673948433,1114.0,1114.0,1114.0,1079.8160433457647,1274.6714641376548,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1178.4653526843445,1103.3381235686961,900.566556853772,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1008.1039173449271,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1078.220868116408,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0
185,5,1257.2701345096416,1114.0,1114.0,,1038.17091057071,1084.2036242486508,1114.0,1114.0,1231.1816738413252,1114.0,1114.0,1114.0,1114.0,1114.0,1312.8566878386218,1092.5580929846396,1186.0391493184209,1114.0,1114.0,1114.0,1114.0,1114.0,1249.904932756439,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1188.4106941813347,1114.0,1053.915766097323,1114.0,1071.2355244422831,1114.0,,1114.0,1114.0,1114.0,958.8155590631214,915.4019662927869,1114.0,1114.0,956.035283854702,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
186,5,1191.8179016526567,1064.8252448444173,1064.8252448444173,1064.8252448444173,1212.72427342395,1107.649757151874,1115.0636836036563,1133.5016616710386,1064.8252448444173,1114.0,1064.8252448444173,1080.116940201745,1064.8252448444173,1064.8252448444173,1081.496540118654,1131.0842245250733,1132.9679147576403,1024.1588655794656,1064.8252448444173,1064.8252448444173,1080.9890806024025,1064.8252448444173,1151.2108785682415,800.3455147684961,1064.8252448444173,1064.8252448444173,1064.8252448444173,,,1064.8252448444173,1079.8803554505944,1064.8252448444173,982.7447586324911,1017.8416549005141,1077.7059101279715,1064.8252448444173,1052.7222643277544,1079.4132459114558,,1065.1818637244978,1064.8252448444173,1064.8252448444173,1064.8252448444173,1106.8663730420622,1064.8252448444173,933.4365905622875,1085.0853610477723,1064.8252448444173,1064.8252448444173,1064.8252448444173,1064.8252448444173,976.0297731140784,1064.8252448444173,1064.8252448444173,871.4209784884767,1064.8252448444173,1064.8252448444173,1064.8252448444173,1064.8252448444173,1064.8252448444173,1064.8252448444173,1064.8252448444173,1064.8252448444173,1064.8252448444173
187,5,1213.114652772355,1012.2008913794734,1012.2008913794734,1012.2008913794734,1006.495043607867,1058.869214394034,923.0355927712076,1012.2008913794734,1012.2008913794734,1114.0,1012.2008913794734,800.4769352452536,1012.2008913794734,1012.2008913794734,1012.2008913794734,1146.012837060833,1004.2903379980203,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1073.4573537265785,1012.2008913794734,1012.2008913794734,,1012.2008913794734,1012.2008913794734,1012.2008913794734,,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,,1012.2008913794734,1012.2008913794734,1012.2008913794734,775.9773922610077,1018.4804453370505,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,,,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,1012.2008913794734,,1012.2008913794734,1012.2008913794734
188,5,1114.0,1114.0,1114.0,1114.0,1114.0,1177.511702353986,1114.0,1114.0,1114.0,1114.0,1114.0,1094.5019299177166,1114.0,1114.0,1114.0,1114.0,1108.9822453335028,1114.0,,1114.0,1114.0,1114.0,966.1335671178658,1114.0,,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1222.8705552769286,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,,1114.0
189,5,2541.8696169293744,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2351.0214655900963,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-194.56913936125238,1114.0,-242.32194315822107,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,
190,5,1700.4209257968478,1114.0,1535.5495316906593,1114.0,1585.0560996768272,1114.0,1114.0,1114.0,1776.0944907637943,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1409.3759816111603,1114.0,1114.0,,1114.0,,1409.3767320792933,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1434.4420156162519,,1114.0,1114.0,,1114.0,1114.0,1114.0,1409.3777075498601,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,-2233.6934847846883,1114.0,1114.0,1114.0,1114.0
191,5,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,,,
192,5,1114.0,1114.0,1114.0,,1114.0,1114.0,1020.6664765824397,1114.0,1114.0,1114.0,1114.0,1088.0967443466277,1114.0,1114.0,1114.0,1383.8228102259695,1114.0,,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,963.4139688449629,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,
193,5,1314.6029926968056,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1130.0663028654544,,1114.0,1114.0,1114.0,1147.4486635021908,1114.0,1114.0,,1114.0,,947.8002044201053,1114.0,1114.0,1114.0,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1030.081836515444,1114.0,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
194,5,1188.4711473826264,671.1274302306367,1013.4996298660553,671.1274302306367,962.933668788985,671.1274302306367,903.2256564364416,671.1274302306367,671.1274302306367,1114.0,1112.7817055363732,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,1029.048752713724,793.1816272428969,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,,913.4208750428447,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,,671.1274302306367,,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,875.5843312776694,671.1274302306367,671.1274302306367,,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,,,671.1274302306367,-2523.745661750606,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367,,,671.1274302306367,671.1274302306367,671.1274302306367,671.1274302306367
195,5,1050.38366813529,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1241.2321098815216,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1050.3842219831881,1114.0,,,1114.0,,1114.0,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,,
196,5,1450.532139934254,1365.8728807801251,1506.6565140218668,1114.0,1393.1142946359628,1294.3410063372432,1386.0736587616302,1114.0,1114.0,1114.0,1247.6276539096805,1281.0006748609314,1114.0,1114.0,1222.6126558479725,1114.0,1326.1472963550764,1114.0,1114.0,1114.0,1114.0,1114.0,1442.3431947093218,1114.0,1114.0,1114.0,1114.0,,-1965.1093129951614,,1114.0,1114.0,1114.0,1114.0,1114.0,1268.1376443645963,1114.0,1114.0,1114.0,1226.9345590924836,1114.0,1114.0,1114.0,1114.0,1114.0,1112.045304621333,1114.0,1114.0,1114.0,1114.0,1114.0,1265.669834762684,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
197,5,1114.0,1114.0,1114.0,,1114.0,1291.9137445549202,886.2919320299343,1114.0,1114.0,1114.0,1114.0,985.4444928498534,1114.0,1114.0,1114.0,1114.0,1203.1747575533755,1114.0,1114.0,1114.0,1114.0,1114.0,1203.175073011917,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,
198,5,1248.2040186715044,749.5272561824086,1110.967177849554,749.5272561824086,1115.738668387326,749.5272561824086,939.931869275795,749.5272561824086,749.5272561824086,1114.0,749.5272561824086,1081.683825739506,749.5272561824086,749.5272561824086,875.9076739390584,749.5272561824086,1010.4553356282543,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,,749.5272561824086,749.5272561824086,,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,796.9054171146536,749.5272561824086,794.4199625767615,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,,,1157.0032698892355,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,749.5272561824086,,,,749.5272561824086,-2250.890144882743,749.5272561824086,,749.5272561824086
199,5,872.7662732331058,1114.0,1114.0,1114.0,762.1262949832712,1114.0,551.797910414644,1114.0,1114.0,1114.0,1114.0,437.47748465373184,1114.0,1114.0,1114.0,3973.818080302269,317.47649728496594,1114.0,1114.0,,1114.0,,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,882.5374591280136,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
200,5,7753.363203152498,4886.731941925682,4886.731941925682,4886.731941925682,7621.978745364699,4226.454947347087,4886.731941925682,4886.731941925682,4886.731941925682,1114.0,4886.731941925682,7490.59445866088,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,1114.0002970289183,4886.731941925682,,4886.731941925682,4886.731941925682,,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,,4886.731941925682,,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,,4886.731941925682,4886.731941925682,,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,,,,4886.731941925682,4886.731941925682,4886.731941925682,,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,4886.731941925682,,4886.731941925682,
201,5,1296.0475018337356,1167.70302249417,1359.3515431505402,1167.70302249417,1225.2614164137372,1261.085733617561,1190.053715564136,1224.7153308177662,1205.907013472442,1114.0,1167.70302249417,1182.6848075520643,1167.70302249417,1167.70302249417,1036.9959623529694,1032.0656701516273,1184.7781709180865,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1160.6395466179108,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,,1167.70302249417,,1167.70302249417,1167.70302249417,1167.70302249417,1076.6384665151636,1167.70302249417,1167.70302249417,1024.3895424246393,1180.051819218512,1167.70302249417,1188.429335048971,1167.70302249417,,1167.70302249417,1167.70302249417,1167.70302249417,1229.5560667257928,1153.4594772926735,1167.70302249417,1167.70302249417,1167.70302249417,1027.949330195068,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417,1167.70302249417
202,5,1114.0,1114.0,1611.6639848211682,1114.0,1480.6556546352956,-2228.278728396306,1336.2276531348634,1114.0,1114.0,1114.0,1114.0,1465.7351880798744,1546.9525498911178,1114.0,1114.0,1454.6921436919538,1624.3953488234895,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1350.4825202187042,1114.0,1114.0,1114.0,1114.0,1114.0,1497.4736850998447,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
203,5,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,-170.79695141480192,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,,,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0
204,5,1114.0,1114.0,1114.0,,3795.7895453569,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,226.15208906757107,3795.7901411274124,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,-3361.731775551927,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0
205,5,-197.69984652445305,1114.0,2330.2755442859743,1114.0,1114.0,1114.0,-6.8512950866054325,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2330.275597325083,,1114.0,,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,
206,5,1278.7160105617825,1114.0,1114.0,1114.0,1114.0,915.637204824951,1114.0,1114.0,1114.0,1114.0,1114.0,1125.800159595783,1114.0,1114.0,1114.0,1161.9792095650444,1087.8674154524388,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
207,5,1114.0,1114.0,-170.79695141480192,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,,,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0
