node,depth,Qwen__Qwen2.5-32B,Qwen__Qwen2.5-72B,Qwen__Qwen2.5-32B-Instruct,Qwen__Qwen2-VL-72B-Instruct,Qwen__Qwen2.5-72B-Instruct,mlabonne__BigQwen2.5-52B-Instruct,mistralai__Mistral-Large-Instruct-2411,Qwen__Qwen2.5-14B,Qwen__Qwen2.5-Math-72B-Instruct,cognitivecomputations__dolphin-2.9.2-qwen2-72b,upstage__solar-pro-preview-instruct,Qwen__Qwen2.5-Coder-14B,Qwen__Qwen2.5-14B-Instruct,Qwen__Qwen2-Math-72B-Instruct,rhymes-ai__Aria,nvidia__Llama-3.1-Nemotron-70B-Instruct-HF,mlabonne__BigQwen2.5-Echo-47B-Instruct,Qwen__Qwen2-VL-7B-Instruct,Qwen__Qwen2.5-7B-Instruct,Qwen__Qwen2.5-7B,mlabonne__Hermes-3-Llama-3.1-70B-lorablated,CohereForAI__c4ai-command-r-plus-08-2024,mistralai__Mistral-Small-Instruct-2409,allenai__Llama-3.1-Tulu-3-70B,allenai__Llama-3.1-Tulu-3-70B-DPO,Qwen__Qwen2.5-Coder-7B,CohereForAI__aya-expanse-32b,allenai__Llama-3.1-Tulu-3-70B-SFT,Qwen__Qwen2.5-Coder-14B-Instruct,nvidia__Mistral-NeMo-Minitron-8B-Instruct,nvidia__Mistral-NeMo-Minitron-8B-Base,speakleash__Bielik-11B-v2.3-Instruct,mistralai__Codestral-22B-v0.1,speakleash__Bielik-11B-v2.0-Instruct,ibm-granite__granite-3.0-8b-instruct,mlabonne__Meta-Llama-3.1-8B-Instruct-abliterated,abacusai__Liberated-Qwen1.5-14B,Qwen__Qwen2.5-Coder-7B-Instruct,Qwen__Qwen2.5-Math-7B-Instruct,mistralai__Mixtral-8x7B-Instruct-v0.1,meta-llama__Llama-3.2-3B-Instruct,01-ai__Yi-1.5-6B-Chat,cognitivecomputations__dolphin-2.9.1-llama-3-70b,Qwen__Qwen2.5-Math-7B,speakleash__Bielik-11B-v2,ibm-granite__granite-3.0-2b-instruct,ibm-granite__granite-3.0-8b-base,CohereForAI__aya-expanse-8b,Qwen__Qwen2.5-3B-Instruct,argilla-warehouse__Llama-3.1-8B-MagPie-Ultra,Qwen__Qwen2.5-3B,abacusai__bigyi-15b,nvidia__Minitron-8B-Base,Qwen__Qwen2.5-1.5B,01-ai__Yi-Coder-9B-Chat,nvidia__Llama-3.1-Minitron-4B-Depth-Base,Qwen__Qwen2.5-1.5B-Instruct,nvidia__Nemotron-Mini-4B-Instruct,ibm-granite__granite-3.0-2b-base,nvidia__Minitron-4B-Base,meta-llama__Llama-3.2-3B,abacusai__bigstral-12b-32k,google__gemma-2-2b-jpn-it,google__gemma-2-2b-jpn-it_2,allenai__Llama-3.1-Tulu-3-8B-DPO,ibm-granite__granite-7b-instruct,allenai__Llama-3.1-Tulu-3-8B-SFT,HuggingFaceTB__SmolLM2-1.7B,Qwen__Qwen2.5-0.5B,ai21labs__Jamba-v0.1,ibm-granite__granite-3.0-3b-a800m-base,ibm-granite__granite-3.0-3b-a800m-instruct,allenai__OLMoE-1B-7B-0924,Qwen__Qwen2.5-0.5B-Instruct,Qwen__Qwen2.5-0.5B-Instruct_2,allenai__OLMoE-1B-7B-0924-Instruct,meta-llama__Llama-3.2-1B-Instruct,cognitivecomputations__dolphin-2.9.4-llama3.1-8b,ibm-granite__granite-3.0-1b-a400m-instruct,gpt2,gpt2_2,amd__AMD-Llama-135m,amd__AMD-Llama-135m_2,ibm-granite__granite-3.0-1b-a400m-base,Qwen__Qwen2-Math-7B,meta-llama__Llama-3.2-1B,TinyLlama__TinyLlama-1.1B-Chat-v0.6,HuggingFaceTB__SmolLM-135M-Instruct,HuggingFaceTB__SmolLM2-360M-Instruct,HuggingFaceTB__SmolLM2-360M-Instruct_2,TinyLlama__TinyLlama-1.1B-Chat-v0.5,google__mt5-xl,google__mt5-small,HuggingFaceTB__SmolLM2-135M-Instruct,HuggingFaceTB__SmolLM2-135M-Instruct_2,HuggingFaceTB__SmolLM2-135M,allenai__Llama-3.1-Tulu-3-8B-RM,google__switch-base-8,google__mt5-xxl,google__umt5-base,google__mt5-base
159,5.0,0.5746268656716418,0.6119402985074627,0.5522388059701493,0.5522388059701493,0.5970149253731343,0.47761194029850745,0.6194029850746269,0.4253731343283582,0.3358208955223881,0.5671641791044776,0.5298507462686567,0.417910447761194,0.39552238805970147,0.30597014925373134,0.35074626865671643,0.5597014925373134,0.41044776119402987,0.2835820895522388,0.3880597014925373,0.35074626865671643,0.582089552238806,0.4925373134328358,0.40298507462686567,0.43283582089552236,0.43283582089552236,0.23880597014925373,0.39552238805970147,0.4701492537313433,0.3283582089552239,0.3880597014925373,0.34328358208955223,0.2462686567164179,0.16417910447761194,0.2462686567164179,0.2835820895522388,0.23880597014925373,0.31343283582089554,0.208955223880597,0.14925373134328357,0.3880597014925373,0.23880597014925373,0.26865671641791045,0.417910447761194,0.1791044776119403,0.208955223880597,0.16417910447761194,0.27611940298507465,0.2537313432835821,0.23880597014925373,0.20149253731343283,0.2835820895522388,0.27611940298507465,0.26119402985074625,0.23134328358208955,0.14925373134328357,0.30597014925373134,0.22388059701492538,0.23880597014925373,0.15671641791044777,0.23134328358208955,0.20149253731343283,0.1791044776119403,0.21641791044776118,0.21641791044776118,0.23880597014925373,0.23880597014925373,0.1791044776119403,0.16417910447761194,0.17164179104477612,0.1865671641791045,0.16417910447761194,0.21641791044776118,0.12686567164179105,0.1044776119402985,0.1044776119402985,0.16417910447761194,0.14925373134328357,0.08955223880597014,0.12686567164179105,0.08955223880597014,0.08955223880597014,0.09701492537313433,0.09701492537313433,0.11940298507462686,0.1044776119402985,0.1044776119402985,0.15671641791044777,0.1044776119402985,0.1417910447761194,0.1417910447761194,0.11940298507462686,0.13432835820895522,0.13432835820895522,0.11194029850746269,0.11194029850746269,0.09701492537313433,0.12686567164179105,0.08208955223880597,0.07462686567164178,0.07462686567164178,0.11194029850746269
160,6.0,0.6056338028169014,0.6338028169014085,0.5633802816901409,0.5633802816901409,0.6056338028169014,0.4507042253521127,0.647887323943662,0.49295774647887325,0.36619718309859156,0.5774647887323944,0.5211267605633803,0.43661971830985913,0.4084507042253521,0.323943661971831,0.38028169014084506,0.6197183098591549,0.39436619718309857,0.30985915492957744,0.38028169014084506,0.4084507042253521,0.647887323943662,0.5211267605633803,0.38028169014084506,0.4507042253521127,0.4507042253521127,0.2535211267605634,0.4647887323943662,0.5070422535211268,0.39436619718309857,0.4084507042253521,0.352112676056338,0.2535211267605634,0.16901408450704225,0.22535211267605634,0.30985915492957744,0.2676056338028169,0.29577464788732394,0.2676056338028169,0.2112676056338028,0.4507042253521127,0.2112676056338028,0.323943661971831,0.4507042253521127,0.22535211267605634,0.22535211267605634,0.18309859154929578,0.28169014084507044,0.2535211267605634,0.23943661971830985,0.19718309859154928,0.29577464788732394,0.3380281690140845,0.2535211267605634,0.22535211267605634,0.16901408450704225,0.323943661971831,0.28169014084507044,0.22535211267605634,0.16901408450704225,0.2535211267605634,0.2112676056338028,0.2112676056338028,0.22535211267605634,0.22535211267605634,0.2535211267605634,0.2535211267605634,0.18309859154929578,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.1267605633802817,0.22535211267605634,0.11267605633802817,0.11267605633802817,0.11267605633802817,0.1267605633802817,0.1267605633802817,0.08450704225352113,0.1267605633802817,0.09859154929577464,0.09859154929577464,0.11267605633802817,0.11267605633802817,0.1267605633802817,0.056338028169014086,0.1267605633802817,0.11267605633802817,0.11267605633802817,0.16901408450704225,0.16901408450704225,0.15492957746478872,0.1267605633802817,0.1267605633802817,0.15492957746478872,0.15492957746478872,0.11267605633802817,0.08450704225352113,0.11267605633802817,0.08450704225352113,0.08450704225352113,0.08450704225352113
161,4.0,0.5255102040816326,0.5051020408163265,0.4897959183673469,0.5612244897959183,0.49489795918367346,0.4387755102040816,0.5408163265306123,0.45408163265306123,0.37755102040816324,0.5102040816326531,0.45918367346938777,0.3826530612244898,0.413265306122449,0.33163265306122447,0.336734693877551,0.5102040816326531,0.37755102040816324,0.3469387755102041,0.3877551020408163,0.39285714285714285,0.4744897959183674,0.4336734693877551,0.33163265306122447,0.413265306122449,0.41836734693877553,0.3010204081632653,0.3520408163265306,0.42346938775510207,0.3163265306122449,0.40816326530612246,0.3520408163265306,0.32653061224489793,0.20408163265306123,0.30612244897959184,0.21428571428571427,0.23469387755102042,0.3163265306122449,0.22959183673469388,0.1836734693877551,0.32142857142857145,0.25,0.28061224489795916,0.3673469387755102,0.17857142857142858,0.2193877551020408,0.20918367346938777,0.25510204081632654,0.27040816326530615,0.22448979591836735,0.2193877551020408,0.2602040816326531,0.3010204081632653,0.3010204081632653,0.24489795918367346,0.17346938775510204,0.18877551020408162,0.23469387755102042,0.21428571428571427,0.2193877551020408,0.22959183673469388,0.24489795918367346,0.2653061224489796,0.21428571428571427,0.21428571428571427,0.23979591836734693,0.2602040816326531,0.23979591836734693,0.24489795918367346,0.18877551020408162,0.21428571428571427,0.1989795918367347,0.1377551020408163,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.15816326530612246,0.19387755102040816,0.15816326530612246,0.14285714285714285,0.12755102040816327,0.12755102040816327,0.1326530612244898,0.1326530612244898,0.14285714285714285,0.11224489795918367,0.1326530612244898,0.12244897959183673,0.14795918367346939,0.12755102040816327,0.12755102040816327,0.10204081632653061,0.09183673469387756,0.09693877551020408,0.11224489795918367,0.11224489795918367,0.10714285714285714,0.14285714285714285,0.11224489795918367,0.12244897959183673,0.12755102040816327,0.10204081632653061
162,5.0,0.5561797752808989,0.5280898876404494,0.5168539325842697,0.5786516853932584,0.5056179775280899,0.4606741573033708,0.550561797752809,0.47191011235955055,0.37640449438202245,0.5337078651685393,0.46629213483146065,0.398876404494382,0.42696629213483145,0.34269662921348315,0.3539325842696629,0.5280898876404494,0.398876404494382,0.3539325842696629,0.38764044943820225,0.4101123595505618,0.5,0.449438202247191,0.33707865168539325,0.42696629213483145,0.43258426966292135,0.3089887640449438,0.37640449438202245,0.4438202247191011,0.3258426966292135,0.4157303370786517,0.34269662921348315,0.34269662921348315,0.21910112359550563,0.3202247191011236,0.21910112359550563,0.24719101123595505,0.3258426966292135,0.2303370786516854,0.1853932584269663,0.29775280898876405,0.25280898876404495,0.28651685393258425,0.38202247191011235,0.16853932584269662,0.21910112359550563,0.20786516853932585,0.25842696629213485,0.2752808988764045,0.2303370786516854,0.2303370786516854,0.2640449438202247,0.30337078651685395,0.3258426966292135,0.24719101123595505,0.1797752808988764,0.19101123595505617,0.24719101123595505,0.21348314606741572,0.21910112359550563,0.2303370786516854,0.24157303370786518,0.2752808988764045,0.2247191011235955,0.2247191011235955,0.24157303370786518,0.2640449438202247,0.24719101123595505,0.25280898876404495,0.1853932584269663,0.20786516853932585,0.19662921348314608,0.1348314606741573,0.15730337078651685,0.15168539325842698,0.15168539325842698,0.16292134831460675,0.20786516853932585,0.15730337078651685,0.1404494382022472,0.12921348314606743,0.12921348314606743,0.12921348314606743,0.12921348314606743,0.1348314606741573,0.09550561797752809,0.12921348314606743,0.11797752808988764,0.1348314606741573,0.12359550561797752,0.12359550561797752,0.10112359550561797,0.0898876404494382,0.09550561797752809,0.11235955056179775,0.11235955056179775,0.10112359550561797,0.12921348314606743,0.12359550561797752,0.12359550561797752,0.12921348314606743,0.09550561797752809
163,6.0,0.6491228070175439,0.5614035087719298,0.631578947368421,0.6140350877192983,0.5614035087719298,0.543859649122807,0.5614035087719298,0.5087719298245614,0.43859649122807015,0.543859649122807,0.5087719298245614,0.49122807017543857,0.5263157894736842,0.3333333333333333,0.42105263157894735,0.5789473684210527,0.43859649122807015,0.45614035087719296,0.5087719298245614,0.5087719298245614,0.543859649122807,0.5789473684210527,0.45614035087719296,0.49122807017543857,0.5087719298245614,0.38596491228070173,0.43859649122807015,0.5087719298245614,0.40350877192982454,0.43859649122807015,0.43859649122807015,0.24561403508771928,0.22807017543859648,0.2982456140350877,0.2807017543859649,0.3157894736842105,0.38596491228070173,0.2631578947368421,0.19298245614035087,0.42105263157894735,0.2807017543859649,0.3333333333333333,0.43859649122807015,0.19298245614035087,0.2807017543859649,0.15789473684210525,0.3333333333333333,0.3684210526315789,0.3508771929824561,0.2982456140350877,0.40350877192982454,0.38596491228070173,0.3157894736842105,0.2982456140350877,0.2631578947368421,0.22807017543859648,0.3157894736842105,0.24561403508771928,0.21052631578947367,0.22807017543859648,0.3333333333333333,0.24561403508771928,0.21052631578947367,0.21052631578947367,0.2807017543859649,0.2982456140350877,0.2982456140350877,0.24561403508771928,0.19298245614035087,0.24561403508771928,0.24561403508771928,0.21052631578947367,0.12280701754385964,0.15789473684210525,0.15789473684210525,0.17543859649122806,0.24561403508771928,0.14035087719298245,0.07017543859649122,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.14035087719298245,0.07017543859649122,0.15789473684210525,0.12280701754385964,0.12280701754385964,0.08771929824561403,0.12280701754385964,0.12280701754385964,0.10526315789473684,0.10526315789473684,0.08771929824561403,0.15789473684210525,0.14035087719298245,0.15789473684210525,0.17543859649122806,0.12280701754385964
164,7.0,0.6607142857142857,0.5714285714285714,0.6428571428571429,0.6071428571428571,0.5535714285714286,0.5535714285714286,0.5535714285714286,0.5,0.44642857142857145,0.5357142857142857,0.5178571428571429,0.5,0.5178571428571429,0.32142857142857145,0.42857142857142855,0.5714285714285714,0.44642857142857145,0.4642857142857143,0.5,0.5,0.5357142857142857,0.5714285714285714,0.44642857142857145,0.48214285714285715,0.5,0.375,0.42857142857142855,0.5,0.39285714285714285,0.44642857142857145,0.44642857142857145,0.25,0.23214285714285715,0.30357142857142855,0.2857142857142857,0.30357142857142855,0.375,0.26785714285714285,0.19642857142857142,0.42857142857142855,0.2857142857142857,0.32142857142857145,0.42857142857142855,0.17857142857142858,0.2857142857142857,0.16071428571428573,0.3392857142857143,0.375,0.3392857142857143,0.2857142857142857,0.39285714285714285,0.375,0.32142857142857145,0.2857142857142857,0.26785714285714285,0.21428571428571427,0.30357142857142855,0.25,0.21428571428571427,0.23214285714285715,0.32142857142857145,0.23214285714285715,0.19642857142857142,0.19642857142857142,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.25,0.19642857142857142,0.25,0.23214285714285715,0.21428571428571427,0.125,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.25,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.08928571428571429,0.10714285714285714,0.125,0.07142857142857142,0.14285714285714285,0.125,0.125,0.08928571428571429,0.125,0.125,0.10714285714285714,0.10714285714285714,0.08928571428571429,0.16071428571428573,0.14285714285714285,0.16071428571428573,0.17857142857142858,0.125
165,4.0,0.47305389221556887,0.5209580838323353,0.4431137724550898,0.4251497005988024,0.47305389221556887,0.41916167664670656,0.4431137724550898,0.437125748502994,0.32335329341317365,0.46107784431137727,0.47305389221556887,0.2874251497005988,0.31137724550898205,0.2694610778443114,0.2634730538922156,0.47305389221556887,0.46107784431137727,0.20958083832335328,0.2994011976047904,0.31137724550898205,0.40718562874251496,0.38922155688622756,0.2754491017964072,0.3712574850299401,0.3712574850299401,0.25748502994011974,0.38323353293413176,0.38922155688622756,0.2634730538922156,0.40718562874251496,0.2994011976047904,0.32934131736526945,0.16766467065868262,0.30538922155688625,0.25748502994011974,0.17964071856287425,0.2934131736526946,0.25149700598802394,0.16167664670658682,0.281437125748503,0.2215568862275449,0.19760479041916168,0.3413173652694611,0.20359281437125748,0.24550898203592814,0.17365269461077845,0.25149700598802394,0.2275449101796407,0.17365269461077845,0.20958083832335328,0.19161676646706588,0.16167664670658682,0.31736526946107785,0.1497005988023952,0.17964071856287425,0.16766467065868262,0.2155688622754491,0.19161676646706588,0.1497005988023952,0.17365269461077845,0.16167664670658682,0.17964071856287425,0.1377245508982036,0.1377245508982036,0.2275449101796407,0.20958083832335328,0.20958083832335328,0.17365269461077845,0.17365269461077845,0.18562874251497005,0.20359281437125748,0.15568862275449102,0.16766467065868262,0.1437125748502994,0.1437125748502994,0.16766467065868262,0.1377245508982036,0.11976047904191617,0.10778443113772455,0.1377245508982036,0.1377245508982036,0.1437125748502994,0.1437125748502994,0.15568862275449102,0.059880239520958084,0.1437125748502994,0.09580838323353294,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.08982035928143713,0.05389221556886228,0.05389221556886228,0.10778443113772455,0.10778443113772455,0.07784431137724551,0.04790419161676647,0.08982035928143713,0.08982035928143713,0.08982035928143713,0.1497005988023952
166,5.0,0.4925373134328358,0.47761194029850745,0.5223880597014925,0.4626865671641791,0.5074626865671642,0.5223880597014925,0.4626865671641791,0.417910447761194,0.373134328358209,0.5074626865671642,0.5074626865671642,0.34328358208955223,0.31343283582089554,0.3283582089552239,0.29850746268656714,0.5671641791044776,0.5373134328358209,0.2537313432835821,0.34328358208955223,0.3880597014925373,0.5223880597014925,0.43283582089552236,0.3283582089552239,0.4925373134328358,0.4925373134328358,0.34328358208955223,0.34328358208955223,0.5074626865671642,0.31343283582089554,0.43283582089552236,0.34328358208955223,0.31343283582089554,0.19402985074626866,0.2835820895522388,0.2537313432835821,0.19402985074626866,0.3880597014925373,0.3283582089552239,0.19402985074626866,0.34328358208955223,0.2537313432835821,0.2835820895522388,0.3582089552238806,0.2835820895522388,0.2537313432835821,0.13432835820895522,0.2537313432835821,0.23880597014925373,0.2537313432835821,0.23880597014925373,0.2835820895522388,0.208955223880597,0.3283582089552239,0.19402985074626866,0.19402985074626866,0.23880597014925373,0.2537313432835821,0.208955223880597,0.19402985074626866,0.11940298507462686,0.1791044776119403,0.208955223880597,0.1791044776119403,0.1791044776119403,0.31343283582089554,0.19402985074626866,0.2537313432835821,0.13432835820895522,0.1791044776119403,0.208955223880597,0.26865671641791045,0.19402985074626866,0.11940298507462686,0.14925373134328357,0.14925373134328357,0.16417910447761194,0.13432835820895522,0.13432835820895522,0.07462686567164178,0.13432835820895522,0.13432835820895522,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.05970149253731343,0.14925373134328357,0.04477611940298507,0.14925373134328357,0.11940298507462686,0.11940298507462686,0.07462686567164178,0.04477611940298507,0.04477611940298507,0.1044776119402985,0.1044776119402985,0.04477611940298507,0.029850746268656716,0.08955223880597014,0.07462686567164178,0.07462686567164178,0.208955223880597
167,6.0,0.46774193548387094,0.43548387096774194,0.4838709677419355,0.41935483870967744,0.4838709677419355,0.4838709677419355,0.45161290322580644,0.3870967741935484,0.3387096774193548,0.46774193548387094,0.46774193548387094,0.3225806451612903,0.27419354838709675,0.3064516129032258,0.24193548387096775,0.532258064516129,0.5161290322580645,0.24193548387096775,0.3387096774193548,0.3548387096774194,0.4838709677419355,0.4032258064516129,0.3064516129032258,0.45161290322580644,0.45161290322580644,0.3548387096774194,0.3064516129032258,0.46774193548387094,0.27419354838709675,0.41935483870967744,0.3387096774193548,0.2903225806451613,0.1774193548387097,0.25806451612903225,0.24193548387096775,0.1935483870967742,0.3387096774193548,0.3064516129032258,0.1774193548387097,0.3225806451612903,0.25806451612903225,0.24193548387096775,0.3225806451612903,0.25806451612903225,0.24193548387096775,0.12903225806451613,0.25806451612903225,0.24193548387096775,0.25806451612903225,0.22580645161290322,0.2903225806451613,0.1935483870967742,0.27419354838709675,0.16129032258064516,0.1774193548387097,0.24193548387096775,0.22580645161290322,0.20967741935483872,0.20967741935483872,0.11290322580645161,0.1935483870967742,0.20967741935483872,0.1774193548387097,0.1774193548387097,0.3064516129032258,0.1774193548387097,0.24193548387096775,0.11290322580645161,0.1774193548387097,0.20967741935483872,0.25806451612903225,0.20967741935483872,0.12903225806451613,0.14516129032258066,0.14516129032258066,0.1774193548387097,0.14516129032258066,0.12903225806451613,0.08064516129032258,0.12903225806451613,0.12903225806451613,0.14516129032258066,0.14516129032258066,0.12903225806451613,0.04838709677419355,0.14516129032258066,0.04838709677419355,0.14516129032258066,0.12903225806451613,0.12903225806451613,0.08064516129032258,0.04838709677419355,0.04838709677419355,0.11290322580645161,0.11290322580645161,0.04838709677419355,0.016129032258064516,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.1935483870967742
168,5.0,0.46,0.55,0.39,0.4,0.45,0.35,0.43,0.45,0.29,0.43,0.45,0.25,0.31,0.23,0.24,0.41,0.41,0.18,0.27,0.26,0.33,0.36,0.24,0.29,0.29,0.2,0.41,0.31,0.23,0.39,0.27,0.34,0.15,0.32,0.26,0.17,0.23,0.2,0.14,0.24,0.2,0.14,0.33,0.15,0.24,0.2,0.25,0.22,0.12,0.19,0.13,0.13,0.31,0.12,0.17,0.12,0.19,0.18,0.12,0.21,0.15,0.16,0.11,0.11,0.17,0.22,0.18,0.2,0.17,0.17,0.16,0.13,0.2,0.14,0.14,0.17,0.14,0.11,0.13,0.14,0.14,0.14,0.14,0.16,0.06,0.14,0.13,0.14,0.16,0.16,0.1,0.06,0.06,0.11,0.11,0.1,0.06,0.09,0.1,0.1,0.11
169,6.0,0.47126436781609193,0.5632183908045977,0.39080459770114945,0.40229885057471265,0.47126436781609193,0.3563218390804598,0.4367816091954023,0.4367816091954023,0.3103448275862069,0.4367816091954023,0.45977011494252873,0.2413793103448276,0.27586206896551724,0.22988505747126436,0.26436781609195403,0.41379310344827586,0.40229885057471265,0.16091954022988506,0.25287356321839083,0.25287356321839083,0.3333333333333333,0.3448275862068966,0.20689655172413793,0.3103448275862069,0.3103448275862069,0.1839080459770115,0.39080459770114945,0.3333333333333333,0.21839080459770116,0.40229885057471265,0.2413793103448276,0.3448275862068966,0.16091954022988506,0.2988505747126437,0.22988505747126436,0.1839080459770115,0.2413793103448276,0.20689655172413793,0.14942528735632185,0.26436781609195403,0.20689655172413793,0.14942528735632185,0.3563218390804598,0.16091954022988506,0.2413793103448276,0.19540229885057472,0.25287356321839083,0.20689655172413793,0.12643678160919541,0.21839080459770116,0.13793103448275862,0.13793103448275862,0.28735632183908044,0.12643678160919541,0.14942528735632185,0.10344827586206896,0.20689655172413793,0.19540229885057472,0.13793103448275862,0.20689655172413793,0.1724137931034483,0.16091954022988506,0.11494252873563218,0.11494252873563218,0.1839080459770115,0.25287356321839083,0.19540229885057472,0.20689655172413793,0.1839080459770115,0.16091954022988506,0.13793103448275862,0.12643678160919541,0.19540229885057472,0.11494252873563218,0.11494252873563218,0.1724137931034483,0.14942528735632185,0.10344827586206896,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.05747126436781609,0.13793103448275862,0.12643678160919541,0.13793103448275862,0.14942528735632185,0.14942528735632185,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.11494252873563218,0.11494252873563218,0.10344827586206896,0.05747126436781609,0.10344827586206896,0.11494252873563218,0.11494252873563218,0.11494252873563218
170,7.0,0.46875,0.578125,0.359375,0.40625,0.4375,0.3125,0.390625,0.46875,0.28125,0.421875,0.421875,0.21875,0.3125,0.21875,0.25,0.328125,0.375,0.125,0.21875,0.25,0.25,0.328125,0.140625,0.265625,0.265625,0.203125,0.359375,0.265625,0.21875,0.40625,0.203125,0.359375,0.15625,0.296875,0.1875,0.140625,0.21875,0.140625,0.15625,0.234375,0.171875,0.1875,0.28125,0.171875,0.25,0.15625,0.21875,0.15625,0.125,0.1875,0.15625,0.125,0.296875,0.09375,0.125,0.09375,0.171875,0.203125,0.078125,0.1875,0.140625,0.125,0.09375,0.09375,0.078125,0.25,0.140625,0.25,0.25,0.109375,0.125,0.109375,0.140625,0.09375,0.09375,0.15625,0.140625,0.125,0.078125,0.171875,0.171875,0.171875,0.171875,0.171875,0.015625,0.171875,0.109375,0.171875,0.15625,0.15625,0.09375,0.078125,0.078125,0.109375,0.109375,0.078125,0.03125,0.109375,0.125,0.125,0.140625
171,8.0,0.4666666666666667,0.5666666666666667,0.35,0.4,0.43333333333333335,0.31666666666666665,0.38333333333333336,0.4666666666666667,0.2833333333333333,0.4166666666666667,0.43333333333333335,0.23333333333333334,0.31666666666666665,0.23333333333333334,0.25,0.35,0.38333333333333336,0.11666666666666667,0.21666666666666667,0.25,0.25,0.3333333333333333,0.15,0.26666666666666666,0.26666666666666666,0.21666666666666667,0.36666666666666664,0.26666666666666666,0.23333333333333334,0.4,0.2,0.38333333333333336,0.15,0.31666666666666665,0.18333333333333332,0.15,0.21666666666666667,0.15,0.13333333333333333,0.23333333333333334,0.18333333333333332,0.16666666666666666,0.3,0.15,0.25,0.16666666666666666,0.23333333333333334,0.15,0.11666666666666667,0.18333333333333332,0.13333333333333333,0.13333333333333333,0.3,0.08333333333333333,0.13333333333333333,0.1,0.16666666666666666,0.21666666666666667,0.08333333333333333,0.2,0.11666666666666667,0.1,0.08333333333333333,0.08333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.23333333333333334,0.25,0.1,0.13333333333333333,0.11666666666666667,0.15,0.1,0.1,0.16666666666666666,0.15,0.13333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.016666666666666666,0.16666666666666666,0.11666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.06666666666666667,0.06666666666666667,0.11666666666666667,0.11666666666666667,0.06666666666666667,0.016666666666666666,0.11666666666666667,0.13333333333333333,0.13333333333333333,0.15
172,4.0,0.464,0.46,0.412,0.452,0.388,0.42,0.496,0.408,0.256,0.452,0.38,0.244,0.336,0.192,0.244,0.484,0.396,0.228,0.248,0.284,0.352,0.404,0.3,0.352,0.344,0.216,0.352,0.332,0.228,0.384,0.316,0.204,0.192,0.216,0.268,0.232,0.264,0.188,0.14,0.276,0.216,0.212,0.328,0.164,0.216,0.172,0.26,0.156,0.176,0.22,0.196,0.208,0.332,0.176,0.148,0.264,0.192,0.168,0.14,0.212,0.148,0.14,0.144,0.144,0.172,0.16,0.172,0.128,0.116,0.2,0.104,0.152,0.156,0.156,0.156,0.152,0.128,0.116,0.152,0.1,0.1,0.1,0.1,0.108,0.092,0.092,0.116,0.1,0.156,0.156,0.096,0.1,0.096,0.092,0.092,0.144,0.092,0.136,0.124,0.128,0.12
